Walls U Value,Walls Area,Floor U Value,Floor Area,Roof U value,Roof Area,Maintenance Factor,Mid-pane U value,Av Frame Width,Glazing g,Frame U value,Psi Factor,Infiltration Rate,Ventilation Rate,Shelter Factor,TFA,Volume,Occupants,Metabolic Gains,Electrical Gains,MVHR efficiency,W1H,W1W,W1A,W1B,W1dir,W2H,W2W,W2A,W2B,W2dir,W3H,W3W,W3A,W3B,W3dir,W4H,W4W,W4A,W4B,W4dir,Linear TB coef,length of TB,Point TB coef,Number of point TB,Floors,Total Heating E
0.15,1263.44,0.03,1284.26,0.14,654.58,0.26,2.56,2.8,0.66,1.13,0.06,4.51,24.85,0.08,10738.8,25095.13,3168.05,3.3,1.08,0.49,9.17,3.12,17.89,17.54,153.39,27.84,17.46,27.73,138.82,108.07,21.62,32.41,36.1,153.13,186.77,17.39,17.71,65.07,19.25,157.75,0.39,291.11,28.26,253.39,7.0,176.73
0.16,1586.68,0.12,1220.81,0.17,1110.67,0.8,1.87,0.27,0.36,1.5,0.05,2.42,25.58,0.03,1202.88,5318.32,218.57,3.61,0.86,0.39,25.0,30.33,11.13,39.35,225.2,17.58,13.24,15.23,107.46,208.16,22.93,11.6,48.83,82.18,170.34,7.21,14.63,40.59,40.81,212.15,0.29,1422.46,14.15,1420.99,7.0,1739.89
0.15,1300.99,0.12,661.97,0.11,507.72,0.37,2.32,2.3,0.64,0.98,0.03,1.43,28.06,0.09,295.4,2972.11,3979.53,1.37,0.8,0.5,19.51,6.43,74.53,11.66,121.48,35.97,7.24,87.72,143.45,323.6,9.26,13.92,27.14,121.78,48.28,19.54,33.1,29.7,108.01,305.37,0.28,347.73,17.47,1977.13,1.0,4882.59
0.09,117.53,0.1,711.06,0.11,599.43,0.35,2.21,1.46,0.57,0.92,0.05,3.42,14.57,0.08,4845.13,13288.82,2528.83,4.32,1.2,0.64,22.59,24.2,50.67,171.17,271.92,26.99,16.12,53.22,45.22,168.45,24.23,7.33,3.69,137.89,276.73,3.65,25.22,81.57,84.54,132.97,0.28,943.02,29.0,458.35,1.0,332.87
0.14,226.0,0.11,510.15,0.14,100.12,0.77,3.62,3.67,0.45,2.19,0.05,2.32,7.16,0.05,3437.34,5171.03,681.8,3.15,1.33,0.94,11.21,15.62,56.66,61.47,39.97,3.43,10.74,41.82,22.26,89.66,37.67,11.87,17.03,169.13,107.17,27.02,16.65,32.84,174.41,309.83,0.31,1332.57,6.2,630.6,1.0,125.71
0.12,2563.27,0.1,808.71,0.1,1456.64,0.51,4.51,0.45,0.6,1.29,0.07,1.16,10.52,0.08,878.46,3129.13,3670.23,3.56,1.41,0.65,10.62,11.36,24.61,129.5,180.47,14.39,5.64,23.53,71.2,297.24,5.69,9.05,26.04,141.24,56.48,18.77,3.83,20.67,77.69,30.05,0.12,163.78,0.09,2810.09,8.0,182.58
0.09,3318.65,0.15,284.03,0.1,356.7,0.48,2.62,0.77,0.4,1.75,0.04,3.99,25.33,0.08,492.76,3582.37,3554.61,3.46,0.96,0.56,5.33,0.6,66.15,179.95,110.48,19.64,23.73,34.86,64.12,244.8,7.62,14.26,49.95,62.18,38.84,24.42,13.51,57.84,112.63,56.36,0.05,397.0,5.99,726.62,8.0,3667.93
0.11,1365.43,0.14,87.45,0.16,402.75,0.4,1.22,0.93,0.82,1.3,0.05,3.9,7.05,0.07,717.53,4368.73,1639.42,2.74,0.95,0.77,32.04,9.45,27.68,28.46,24.52,25.51,8.03,59.86,85.74,99.93,6.16,22.75,72.13,177.53,4.67,9.05,10.25,4.12,75.85,280.36,0.05,152.52,8.29,994.81,1.0,1247.27
0.17,3008.89,0.09,696.3,0.06,194.78,0.72,4.55,1.2,0.81,1.24,0.04,3.99,10.92,0.03,1710.41,8297.61,1861.63,2.39,0.83,0.87,16.38,25.83,62.11,168.84,237.78,6.84,9.75,1.82,99.91,252.68,1.87,17.99,62.85,114.33,42.92,18.84,15.9,57.42,87.27,170.59,0.09,1044.94,24.31,331.44,8.0,602.57
0.16,411.47,0.16,1569.18,0.13,1290.65,0.51,4.87,1.44,0.73,0.84,0.04,5.35,5.11,0.04,257.42,38631.59,60.81,3.94,1.0,0.37,32.45,13.25,71.09,28.84,312.61,12.01,14.82,84.56,49.04,221.43,19.59,7.48,16.99,35.19,15.26,5.97,15.69,78.12,10.43,169.45,-0.01,952.92,5.69,2218.59,2.0,6268.01
0.03,366.23,0.04,880.73,0.1,381.65,0.29,1.47,1.62,0.85,1.17,0.04,4.22,10.72,0.04,1076.62,3755.05,566.48,3.2,1.31,0.75,9.22,11.55,24.93,38.05,315.82,12.82,10.64,2.61,120.64,256.17,0.67,9.87,4.39,71.5,327.76,11.59,10.25,12.5,103.26,143.98,0.1,1297.21,28.75,780.22,3.0,1908.32
0.17,2076.47,0.11,762.49,0.04,454.31,0.41,2.24,1.06,0.41,1.25,0.04,3.18,24.93,0.04,1506.32,1156.62,1540.92,4.35,1.23,0.32,15.05,27.7,50.23,37.27,311.07,8.79,25.74,79.03,15.51,348.05,27.29,29.26,36.19,94.38,285.58,20.68,31.52,25.91,27.12,181.68,0.27,645.76,10.54,2300.36,3.0,1476.74
0.07,1225.29,0.15,969.42,0.14,733.18,0.88,3.24,1.83,0.78,0.91,0.06,4.4,17.03,0.03,2444.22,8366.78,1139.87,3.53,0.98,0.93,9.04,23.25,5.4,56.13,239.46,24.45,9.82,50.24,103.11,187.89,3.61,20.48,49.75,66.6,359.76,21.98,20.59,41.22,28.96,262.99,0.17,175.94,25.52,323.04,2.0,372.43
0.15,4959.69,0.07,513.02,0.11,1182.33,0.65,2.76,2.32,0.82,1.46,0.07,3.33,10.15,0.08,392.85,9040.67,1715.65,3.41,1.14,0.36,25.37,39.04,50.52,152.33,24.41,4.25,26.76,88.76,166.91,324.09,18.34,26.49,41.86,63.87,294.18,18.47,10.66,55.77,9.91,332.84,0.2,1165.57,4.46,2689.1,4.0,204.65
0.18,1125.3,0.06,747.42,0.1,1623.31,0.82,1.6,0.52,0.47,2.5,0.06,1.45,29.59,0.03,5142.35,5447.69,1601.78,4.28,1.02,0.5,30.64,24.54,40.84,150.35,24.63,10.09,25.6,53.61,20.04,132.86,2.75,12.66,43.74,13.58,236.04,10.93,4.21,80.49,145.19,94.77,-0.07,1059.1,14.68,1182.27,5.0,420.41
0.11,1285.94,0.18,1388.37,0.04,638.63,0.52,4.81,1.82,0.77,0.67,0.06,3.64,10.88,0.07,2865.87,5421.74,2391.09,1.43,1.06,0.58,4.51,30.07,68.4,57.92,325.63,37.74,4.16,31.23,94.11,326.47,32.28,8.87,13.1,128.52,214.89,29.9,29.89,29.65,7.68,105.08,0.27,330.59,13.62,463.69,8.0,271.01
0.12,1665.22,0.11,1171.05,0.03,2368.03,0.18,4.25,0.19,0.54,2.05,0.06,3.5,13.75,0.08,520.06,4744.48,170.43,2.87,0.92,0.86,10.47,4.29,48.87,173.71,268.9,26.35,33.27,7.31,24.97,11.35,21.0,21.17,49.42,159.85,270.3,7.53,14.03,25.87,157.95,323.06,-0.04,713.46,2.63,1859.75,7.0,2076.64
0.13,2413.98,0.13,165.68,0.12,581.1,0.83,4.19,0.52,0.4,1.22,0.06,2.96,14.61,0.03,1446.73,3154.75,3620.12,3.86,1.28,0.73,5.8,13.37,49.35,69.23,183.17,4.01,16.55,82.91,44.02,89.06,1.05,20.41,74.75,28.0,282.86,14.3,29.23,51.96,116.46,96.44,0.16,1183.72,6.69,1413.88,8.0,1035.23
0.1,2596.79,0.16,1226.91,0.15,472.28,0.19,2.58,0.54,0.45,2.67,0.05,4.64,14.34,0.06,5949.99,5811.16,2168.87,4.04,0.85,0.7,9.04,8.57,32.16,107.51,299.59,29.21,27.0,30.94,85.83,50.64,30.3,11.82,36.81,61.13,68.18,27.52,5.65,78.45,21.4,22.59,-0.06,1574.71,10.42,2828.95,4.0,500.24
0.06,1005.57,0.08,1297.15,0.14,559.52,0.39,2.64,2.43,0.42,1.4,0.04,2.0,27.14,0.06,214.54,2269.66,1320.46,4.11,1.28,0.63,13.03,14.46,52.11,9.69,68.61,16.14,25.53,17.11,112.7,112.83,19.81,5.96,84.28,38.7,72.42,4.94,4.53,70.29,25.33,157.09,0.35,604.23,29.45,2807.32,3.0,36333.49
0.13,1908.04,0.18,431.14,0.17,421.31,0.36,1.74,0.41,0.72,0.71,0.06,2.07,21.68,0.05,2194.81,10081.18,1079.28,1.84,0.89,0.74,20.33,22.08,59.89,61.05,235.07,11.88,14.11,34.68,39.01,142.0,8.6,14.99,85.65,79.19,295.03,7.09,22.06,81.39,94.34,338.48,0.19,1122.2,19.17,2583.49,4.0,2104.52
0.07,1578.49,0.03,961.13,0.07,313.36,0.75,0.89,0.57,0.72,2.27,0.03,1.11,9.02,0.03,12676.98,1963.44,1215.08,1.57,0.94,0.74,5.72,24.29,76.42,142.42,7.08,16.26,18.25,67.53,172.43,45.14,8.17,3.2,27.62,45.55,55.24,12.84,24.58,42.9,136.61,54.16,0.2,1357.54,14.63,1664.7,1.0,155.8
0.07,2535.28,0.18,502.07,0.14,522.97,0.36,2.57,0.32,0.44,0.83,0.05,5.96,27.46,0.09,2198.16,3985.24,3560.67,2.04,1.26,0.64,20.18,10.57,77.68,137.22,225.18,10.36,12.5,4.52,146.28,304.05,16.04,11.58,50.83,44.48,125.39,31.31,15.09,88.96,160.36,293.19,0.28,210.42,4.17,2929.48,6.0,873.8
0.16,2284.48,0.1,253.41,0.02,242.29,0.71,2.47,0.95,0.82,1.3,0.04,2.86,29.52,0.05,1811.16,4985.77,3212.11,3.22,0.92,0.94,16.7,1.79,72.33,88.53,89.36,1.35,8.18,16.81,121.66,78.05,19.75,22.92,17.99,173.41,282.03,2.17,25.8,49.68,68.13,320.54,0.1,904.3,21.57,2151.4,2.0,2341.37
0.03,1742.08,0.07,213.06,0.17,415.81,0.3,4.47,0.85,0.33,0.47,0.06,2.2,17.88,0.06,883.24,12497.63,263.27,1.54,0.92,0.5,19.2,13.33,40.8,66.97,43.73,13.79,19.45,80.12,73.67,181.05,9.72,26.53,87.6,110.93,153.61,10.55,24.99,50.81,37.81,214.24,0.36,549.25,0.09,2143.54,3.0,643.57
0.04,642.51,0.11,878.54,0.07,965.44,0.64,2.08,1.29,0.79,0.95,0.06,4.12,19.55,0.05,620.79,1319.55,574.69,2.96,1.2,0.6,24.48,15.74,39.96,44.7,246.47,34.07,23.07,76.43,27.0,81.69,18.02,36.18,1.85,40.69,203.06,24.98,27.39,84.65,37.13,299.16,0.23,1155.57,22.5,2015.41,3.0,7193.31
0.08,448.57,0.17,467.68,0.06,374.03,0.74,4.25,3.41,0.52,0.78,0.04,0.62,10.33,0.06,1251.28,606.73,1321.52,2.01,1.38,0.51,17.85,16.66,3.67,140.41,305.42,9.27,22.56,35.85,37.95,148.82,8.98,21.92,50.36,59.6,212.51,3.15,38.46,48.21,44.18,218.27,0.13,1050.72,5.57,664.8,6.0,578.22
0.16,1282.54,0.02,1599.03,0.09,1351.5,0.12,3.88,2.93,0.8,2.79,0.04,5.1,8.23,0.06,4992.43,12665.02,237.66,1.01,0.97,0.89,6.12,28.68,10.13,104.59,323.85,6.92,34.88,81.68,19.78,234.41,10.72,28.17,30.25,136.57,133.98,14.78,26.22,41.91,169.6,205.15,0.18,582.75,2.98,352.67,3.0,137.71
0.09,629.11,0.14,952.3,0.12,1196.83,0.39,4.66,0.14,0.61,1.5,0.05,2.8,28.69,0.05,10741.09,12660.75,1258.38,3.52,0.7,0.43,16.16,22.42,66.91,35.98,208.28,13.12,4.94,50.58,120.84,264.68,28.5,5.07,36.42,21.49,299.77,6.04,9.7,31.55,175.52,334.71,0.13,160.5,29.3,285.23,3.0,111.13
0.12,620.85,0.13,467.96,0.13,1522.08,0.44,3.56,1.31,0.36,0.62,0.04,4.27,19.66,0.1,2973.92,1179.64,2364.03,1.13,0.84,0.84,16.07,4.51,25.48,57.43,184.6,0.76,14.17,86.49,164.35,77.71,6.83,21.0,11.91,57.81,20.67,29.0,10.12,65.79,156.52,352.1,0.32,106.49,18.18,2364.92,3.0,1379.03
0.09,336.79,0.09,492.26,0.05,99.92,0.79,3.6,1.13,0.72,0.73,0.05,0.96,8.24,0.08,1160.17,15304.61,737.67,3.1,0.81,0.46,21.94,25.17,10.3,118.3,165.06,16.02,9.94,23.31,112.54,128.29,14.88,21.17,1.72,160.81,243.05,12.52,5.13,85.73,66.36,92.96,0.29,693.43,27.17,2545.29,5.0,5518.27
0.14,237.86,0.02,121.71,0.16,530.52,0.78,4.0,0.67,0.55,1.74,0.06,4.64,7.27,0.08,7414.23,6624.34,3235.59,1.96,1.06,0.67,30.14,33.24,37.31,157.29,25.97,37.06,40.91,70.89,135.01,69.96,28.95,20.02,89.15,89.47,66.02,21.54,6.49,65.46,1.15,336.22,0.04,423.35,4.65,1913.91,3.0,239.49
0.17,1730.22,0.03,346.76,0.04,612.07,0.55,4.06,0.34,0.79,1.83,0.06,4.33,20.18,0.04,1216.75,19872.34,790.54,3.71,0.81,0.69,24.39,15.38,36.41,114.45,231.71,16.35,6.64,23.76,41.91,134.74,18.26,9.72,35.74,40.9,90.56,10.07,15.31,0.25,141.57,271.06,-0.08,1344.58,14.16,2489.68,3.0,2879.03
0.06,810.0,0.12,225.8,0.11,1472.35,0.72,3.5,3.28,0.59,1.83,0.04,2.19,15.87,0.03,552.06,11013.15,3338.73,1.12,1.18,0.9,16.72,16.55,61.57,18.52,7.6,16.29,18.21,12.35,137.6,228.89,32.46,20.12,32.02,123.73,313.46,6.13,10.71,11.79,96.19,8.42,-0.03,806.95,22.5,2907.66,3.0,11076.4
0.07,1908.07,0.06,1459.3,0.07,708.43,0.75,1.05,0.98,0.5,1.8,0.07,5.52,10.48,0.07,2890.0,720.88,91.59,3.61,0.85,0.71,11.83,24.98,43.11,4.09,263.3,6.72,29.79,65.43,108.39,159.03,14.17,13.05,21.82,27.34,192.76,18.44,13.57,51.89,21.88,35.88,0.39,589.77,23.02,1425.8,4.0,1008.32
0.05,691.14,0.03,121.28,0.16,1711.72,0.81,4.27,0.65,0.68,1.04,0.04,1.44,27.03,0.1,363.8,4120.66,598.05,3.89,1.17,0.72,6.22,37.05,54.09,76.38,252.7,14.24,15.07,26.55,114.97,245.52,0.78,38.68,44.69,123.32,317.66,20.66,23.69,25.11,91.51,304.25,0.39,691.27,16.24,2982.13,5.0,13035.64
0.05,444.36,0.05,961.5,0.03,816.43,0.51,1.36,0.4,0.73,1.03,0.05,5.7,28.54,0.03,3177.24,1537.82,1188.2,3.52,0.82,0.67,14.0,11.54,26.3,99.6,292.47,16.96,29.03,82.47,23.56,271.17,24.56,27.07,77.35,163.04,165.58,5.82,9.15,21.14,100.6,9.53,0.25,1383.85,6.52,2168.3,7.0,22.86
0.05,488.47,0.04,637.97,0.1,312.25,0.45,3.36,1.3,0.41,2.04,0.04,1.09,18.48,0.05,13067.41,4288.85,2730.95,1.48,1.21,0.33,25.53,18.59,0.11,94.67,352.39,10.19,35.6,69.94,148.02,122.47,10.36,15.42,43.27,132.16,306.8,31.69,13.19,49.39,128.42,62.46,0.24,616.51,8.22,1871.18,5.0,188.07
0.05,3657.26,0.08,160.27,0.03,1598.63,0.64,3.27,0.77,0.69,2.08,0.07,4.32,28.94,0.09,647.9,10725.36,3296.2,1.68,1.29,0.9,14.66,5.84,87.35,103.56,69.39,13.96,11.72,74.4,35.27,198.03,24.77,11.79,76.13,128.5,8.01,42.1,11.28,85.09,61.88,282.07,-0.07,499.79,7.97,294.07,2.0,1144.84
0.14,2093.0,0.16,233.52,0.1,1557.78,0.35,3.75,2.07,0.82,1.57,0.05,0.51,9.23,0.04,341.4,17108.99,3307.58,1.76,1.03,0.6,13.36,23.8,71.0,166.28,32.86,18.15,17.42,41.71,35.94,326.09,8.98,35.19,38.58,108.16,323.85,1.96,33.72,57.23,24.17,96.84,-0.02,199.91,28.07,2158.6,5.0,11330.26
0.12,667.58,0.09,1433.0,0.08,145.75,0.59,3.33,0.62,0.78,2.49,0.06,2.55,21.26,0.03,630.67,2992.52,99.7,1.65,1.2,0.9,24.11,8.25,71.73,152.43,11.4,20.14,19.65,57.09,147.84,279.98,17.19,10.2,23.4,114.95,336.23,23.92,13.71,30.82,80.42,150.13,0.11,916.71,19.84,883.9,2.0,0.0
0.05,4482.55,0.1,477.92,0.04,1934.26,0.85,3.62,0.31,0.74,0.07,0.06,3.04,5.99,0.05,8954.45,9452.64,3087.63,2.31,1.13,0.95,14.55,10.93,31.22,157.56,189.81,16.49,15.95,21.21,126.63,140.95,7.6,9.35,2.35,160.48,291.41,25.32,17.88,37.59,95.83,287.72,0.07,518.74,12.84,1737.46,8.0,220.77
0.05,1240.51,0.15,349.7,0.1,473.13,0.29,2.09,3.32,0.46,1.5,0.06,5.68,23.1,0.09,1462.3,4423.75,3571.05,3.41,1.26,0.92,9.66,21.75,23.09,48.22,241.1,18.17,5.84,55.76,90.04,231.08,28.77,16.92,42.35,153.12,284.93,8.5,2.77,6.48,176.55,30.16,-0.09,1551.49,27.81,1329.24,4.0,2384.12
0.11,1676.78,0.04,1714.25,0.03,958.59,0.38,3.21,1.8,0.53,0.88,0.05,5.87,23.47,0.08,3872.07,10421.17,1442.89,2.11,1.26,0.49,11.71,8.37,86.27,152.75,39.15,23.99,19.68,4.38,148.19,114.63,29.57,18.08,54.98,0.95,57.77,6.83,20.04,72.17,23.22,59.25,0.02,681.48,27.38,644.67,5.0,600.98
0.1,830.97,0.12,386.91,0.16,107.38,0.33,3.69,1.63,0.7,0.77,0.03,4.48,20.47,0.08,1401.44,19110.9,2445.3,4.07,1.42,0.65,29.1,22.82,5.54,131.81,358.65,5.79,9.49,15.96,10.57,86.24,4.87,10.15,12.06,163.25,217.74,23.14,35.14,76.73,53.63,29.52,0.15,482.99,8.24,883.32,3.0,1233.75
0.12,341.38,0.17,1360.5,0.12,144.45,0.7,4.12,0.93,0.52,0.52,0.04,4.78,8.22,0.03,1118.34,744.72,3714.61,1.68,1.24,0.34,35.62,34.07,75.51,150.03,77.35,23.02,14.76,18.11,78.49,321.95,7.17,35.54,52.8,22.44,70.13,11.02,31.3,89.09,69.39,210.45,0.01,344.64,5.18,2677.51,5.0,645.91
0.15,2173.95,0.13,1102.05,0.07,808.09,0.39,4.33,1.22,0.38,1.95,0.05,2.66,14.65,0.08,2712.69,11559.02,1330.51,2.05,0.9,0.71,1.6,8.26,87.11,113.4,283.41,10.36,10.12,24.82,60.61,169.4,32.78,8.43,5.79,0.91,44.71,21.51,12.9,71.18,142.75,276.59,0.02,1368.04,20.88,2443.5,1.0,1768.44
0.12,2076.35,0.12,322.34,0.05,620.49,0.47,1.43,2.62,0.36,1.66,0.06,1.16,22.93,0.04,7710.02,21679.13,2009.32,2.3,1.14,0.32,36.78,2.52,25.78,173.31,233.02,11.61,30.61,11.28,15.23,143.09,12.75,2.82,16.52,163.44,203.25,14.99,8.5,62.01,78.44,144.0,0.25,524.36,22.73,2036.64,5.0,633.99
0.14,240.58,0.17,585.3,0.09,707.63,0.45,2.76,0.45,0.6,2.9,0.06,2.66,15.41,0.09,1317.96,316.21,498.49,3.06,1.47,0.89,11.7,14.69,72.98,109.04,345.94,19.04,8.88,38.4,80.47,225.45,7.59,15.25,80.07,52.71,142.62,5.62,24.17,35.45,25.17,352.64,0.13,454.02,21.89,2782.92,1.0,4140.36
0.04,3535.69,0.13,175.01,0.15,2116.87,0.7,2.94,1.17,0.77,0.18,0.07,2.57,18.72,0.09,534.31,588.74,25.17,1.28,0.72,0.35,30.22,8.0,45.91,16.02,176.64,9.38,8.98,32.25,125.79,332.09,38.76,16.38,63.27,113.77,122.28,26.2,24.93,50.11,107.98,141.18,0.26,1188.32,1.54,820.11,1.0,0.0
0.02,1635.03,0.05,1452.93,0.06,303.47,0.25,2.91,2.54,0.52,2.03,0.03,3.15,16.27,0.04,1936.94,502.21,3498.64,3.45,1.47,0.58,8.59,27.78,0.45,170.78,43.92,28.49,25.62,87.17,47.85,322.91,8.41,20.03,48.15,99.56,306.15,24.72,13.88,50.5,47.34,64.86,0.33,496.33,13.83,2933.21,6.0,647.21
0.16,994.85,0.11,816.52,0.15,684.47,0.11,1.21,2.23,0.39,1.44,0.03,2.23,22.76,0.08,11993.48,22573.99,2955.14,2.68,1.49,0.87,27.74,18.57,30.42,144.61,35.07,33.58,30.46,6.78,95.91,284.19,13.83,16.07,6.2,84.98,98.14,4.71,6.91,7.56,109.16,47.99,0.26,917.15,27.61,844.94,2.0,147.89
0.03,1121.61,0.17,1739.87,0.11,312.84,0.26,2.81,1.45,0.79,2.8,0.06,3.21,18.24,0.09,5929.25,21241.17,85.14,2.36,1.09,0.47,10.98,12.56,55.14,125.16,99.4,34.07,16.86,17.13,167.65,144.22,38.56,3.19,44.27,143.45,257.01,20.51,13.34,3.61,176.7,161.1,0.18,891.66,18.47,1309.05,8.0,407.0
0.05,2279.09,0.15,267.66,0.09,594.71,0.24,3.61,0.86,0.76,1.03,0.04,3.21,5.04,0.05,6242.95,4354.06,287.51,2.22,1.23,0.76,5.78,6.5,69.64,36.99,348.85,8.93,3.03,3.47,146.63,215.94,9.49,5.63,21.76,127.52,274.92,38.61,5.26,50.79,53.28,312.8,-0.0,104.32,11.67,1201.99,7.0,183.44
0.09,2041.42,0.04,401.64,0.13,561.51,0.17,4.96,0.23,0.59,0.49,0.06,3.72,7.54,0.07,5077.69,10306.58,1902.16,3.8,0.92,0.69,15.9,18.46,68.91,161.72,261.7,11.23,8.09,5.12,99.6,3.75,5.66,24.19,37.65,35.08,346.87,10.51,13.91,70.68,122.28,159.24,0.08,1048.56,8.28,1136.59,5.0,222.13
0.08,526.22,0.09,924.06,0.07,790.45,0.42,1.96,0.48,0.77,2.82,0.06,5.74,23.41,0.05,4698.12,2351.86,55.33,2.6,0.73,0.78,13.88,16.38,11.05,126.5,314.88,13.24,16.86,61.02,112.3,331.7,17.1,16.6,11.64,162.14,116.79,13.17,14.94,87.21,75.81,297.85,0.28,209.68,0.44,683.56,7.0,0.0
0.18,1504.84,0.04,1187.47,0.05,671.05,0.21,2.99,0.16,0.46,2.43,0.05,1.92,20.09,0.06,3840.55,4826.54,3468.39,3.26,0.74,0.79,25.26,12.84,65.15,142.85,325.46,7.49,6.28,42.66,171.29,165.08,13.05,28.57,1.86,95.07,322.79,14.68,1.22,10.93,106.36,226.11,0.22,1599.35,27.15,2778.78,4.0,1849.27
0.05,2279.83,0.02,1064.76,0.12,1686.72,0.67,2.72,0.23,0.43,0.74,0.04,1.5,9.16,0.09,6620.53,3283.92,3364.66,1.66,1.44,0.7,4.66,8.83,73.5,83.32,213.24,6.34,22.75,13.14,153.08,37.24,29.67,9.61,21.95,139.87,175.61,14.0,10.8,40.89,54.43,263.35,0.03,1307.39,11.05,2710.34,8.0,432.91
0.14,2408.91,0.06,436.84,0.03,1152.42,0.4,4.84,1.31,0.78,1.79,0.06,4.49,8.64,0.06,1476.15,15973.81,1018.22,1.4,1.06,0.42,13.22,15.42,32.26,169.31,25.04,11.34,6.48,19.45,176.51,56.52,39.8,21.72,64.86,53.32,171.22,10.0,16.2,46.8,131.16,331.09,0.15,1485.66,7.05,728.85,8.0,624.97
0.07,2095.83,0.04,886.85,0.17,450.52,0.67,2.8,0.79,0.74,2.6,0.06,2.33,16.05,0.04,1995.64,6846.95,3831.97,1.61,0.74,0.42,17.09,2.76,83.39,129.92,15.0,18.03,5.38,28.15,2.29,278.93,4.44,5.79,22.46,7.48,48.3,18.21,1.18,18.78,20.74,141.62,-0.06,324.0,9.25,1421.89,1.0,1095.32
0.1,451.2,0.04,961.59,0.15,270.68,0.81,4.16,1.54,0.4,1.69,0.05,3.65,13.62,0.09,970.05,3053.89,1076.68,2.64,1.06,0.59,20.56,3.4,80.59,105.07,173.26,28.35,27.02,89.15,138.63,34.17,11.75,0.71,16.89,166.26,107.47,14.43,31.14,25.65,2.71,277.13,0.31,1027.93,18.71,1003.05,8.0,2263.21
0.1,1234.64,0.04,466.21,0.08,454.64,0.67,2.52,0.81,0.83,1.04,0.07,1.08,26.01,0.06,1279.92,6559.18,1432.94,3.85,1.2,0.5,5.82,28.25,41.42,112.16,347.4,7.65,28.41,88.43,105.02,33.63,8.81,1.54,71.2,53.69,265.01,34.57,16.49,28.67,81.91,336.87,0.24,900.54,18.81,982.68,3.0,1767.52
0.15,1347.14,0.09,343.25,0.13,1110.14,0.48,1.82,1.14,0.39,1.12,0.07,3.39,12.27,0.07,1726.83,1119.5,3746.66,2.8,1.33,0.34,37.21,14.23,76.12,20.03,107.08,9.22,5.4,30.5,43.34,73.02,23.42,11.41,31.39,31.06,188.9,38.31,34.59,87.8,57.0,109.62,0.17,79.05,15.6,2027.84,3.0,2245.56
0.14,1889.69,0.15,2116.7,0.03,1378.64,0.21,1.85,0.15,0.38,0.36,0.04,4.44,17.25,0.04,4678.16,8958.13,1881.3,2.41,0.75,0.69,27.0,10.97,83.37,43.87,55.13,11.69,17.8,46.96,175.19,167.93,20.53,7.01,78.42,95.36,10.32,19.48,26.12,21.37,153.99,126.17,0.15,553.09,25.16,813.48,1.0,474.0
0.07,3186.2,0.06,264.02,0.12,348.69,0.74,2.84,1.14,0.47,0.82,0.07,4.27,26.2,0.05,2602.62,3361.62,3929.96,2.96,0.94,0.79,22.17,39.53,22.86,90.28,99.2,9.55,14.01,50.03,97.52,239.29,17.44,34.84,83.43,76.41,335.96,11.12,29.79,53.82,160.29,107.21,0.09,302.89,23.41,903.34,8.0,1043.52
0.11,1103.99,0.18,200.15,0.03,760.24,0.15,3.47,1.27,0.66,1.48,0.03,2.31,19.77,0.07,1392.41,11946.55,1730.87,3.51,0.75,0.59,5.83,10.13,76.16,108.4,14.13,27.41,17.61,84.86,104.57,82.44,1.46,10.64,17.27,52.14,270.62,7.61,31.49,20.45,67.36,127.98,-0.03,650.84,17.02,2356.29,7.0,2998.98
0.14,1901.08,0.16,417.04,0.04,976.15,0.12,3.1,1.61,0.7,0.57,0.03,3.57,18.42,0.08,1977.01,14354.84,2848.07,1.1,1.47,0.6,22.63,32.11,32.71,43.79,193.52,19.07,8.49,5.93,64.05,200.9,11.92,7.66,28.69,3.93,130.38,27.69,15.11,31.43,124.41,287.71,0.03,918.55,17.4,1394.52,4.0,1576.53
0.08,1498.27,0.06,634.15,0.15,274.22,0.25,4.33,1.97,0.59,1.35,0.04,0.67,14.33,0.1,2177.61,4845.12,895.46,3.4,1.44,0.38,18.86,7.07,17.91,73.71,219.63,1.86,21.92,35.17,166.32,260.33,3.73,27.64,8.55,17.2,184.75,25.94,3.9,74.86,167.25,252.17,0.34,1170.68,13.66,1477.39,5.0,1012.91
0.17,3373.63,0.1,329.51,0.04,1291.29,0.39,2.64,0.24,0.51,0.44,0.04,2.17,5.1,0.1,2656.01,4225.74,1895.07,2.64,0.95,0.86,12.29,22.98,51.36,176.59,6.42,16.14,8.14,37.23,115.45,22.2,28.64,7.36,70.5,33.4,132.48,33.77,11.44,43.25,68.58,243.18,0.18,581.58,27.27,1705.68,6.0,1615.28
0.16,419.09,0.07,1145.62,0.16,1162.36,0.19,4.16,1.31,0.39,2.19,0.05,4.61,5.96,0.05,8772.78,17192.53,1812.13,4.32,1.0,0.52,31.52,34.52,74.91,92.73,203.81,12.72,32.06,76.21,167.3,332.99,40.97,35.65,13.6,33.41,344.4,8.37,19.12,82.54,46.3,73.51,0.14,468.43,21.31,910.43,8.0,32.08
0.14,825.83,0.15,761.25,0.18,599.55,0.83,3.03,0.69,0.71,2.39,0.04,1.44,10.0,0.05,713.36,4089.59,1424.56,3.0,0.93,0.31,28.84,21.32,37.3,94.38,177.69,12.75,16.57,72.35,73.38,332.06,29.52,18.63,58.28,80.91,188.95,14.82,14.31,34.61,102.09,322.96,0.08,817.77,6.7,2842.6,8.0,0.0
