Walls U Value,Walls Area,Floor U Value,Floor Area,Roof U value,Roof Area,Maintenance Factor,Mid-pane U value,Av Frame Width,Glazing g,Frame U value,Psi Factor,Infiltration Rate,Ventilation Rate,Shelter Factor,TFA,Volume,Occupants,Metabolic Gains,Electrical Gains,MVHR efficiency,W1H,W1W,W1A,W1B,W1dir,W2H,W2W,W2A,W2B,W2dir,W3H,W3W,W3A,W3B,W3dir,W4H,W4W,W4A,W4B,W4dir,Linear TB coef,length of TB,Point TB coef,Number of point TB,Floors,Total Heating E
0.04,1997.09,0.08,1076.87,0.05,1107.83,0.78,2.13,1.54,0.59,1.16,0.03,5.56,12.1,0.04,5850.36,164618.13,986.01,2.56,1.24,0.38,23.18,19.62,38.18,161.58,60,26.83,15.5,54.83,10.45,150,3.92,58.03,40.41,7.2,240,49.65,2.63,28.79,64.16,330,0.03,148.45,12.82,372.59,7.0,306.74
0.09,396.62,0.17,598.94,0.07,751.13,0.56,3.21,0.66,0.53,2.68,0.06,1.29,29.75,0.04,1422.86,8740.75,121.28,2.73,1.37,0.66,35.59,3.64,46.37,50.52,1,7.98,4.98,5.83,50.79,91,25.84,1.61,65.27,34.47,181,20.32,5.71,24.81,165.22,271,0.2,404.01,25.15,631.26,3.0,1037.82
0.07,660.13,0.17,711.79,0.13,777.25,0.6,4.46,1.02,0.31,1.09,0.04,5.27,13.6,0.1,1638.22,15108.93,51.59,4.01,1.33,0.82,21.97,6.89,6.64,93.61,17,2.14,37.13,35.29,45.97,107,40.19,5.5,24.33,0.22,197,3.87,35.58,23.71,116.83,287,-0.09,120.13,0.17,1423.01,3.0,216.58
0.08,1163.9,0.1,565.66,0.1,589.5,0.34,3.75,1.2,0.66,0.45,0.06,5.82,14.36,0.07,2121.65,36614.37,287.11,1.65,1.27,0.51,5.25,29.77,56.42,147.4,28,10.61,27.6,35.76,16.47,118,60.76,2.94,8.45,111.34,208,5.37,37.17,83.15,2.1,298,0.09,439.56,22.04,1174.78,5.0,1363.36
0.1,935.62,0.15,355.31,0.05,373.91,0.14,3.41,0.81,0.64,1.93,0.06,1.38,12.26,0.06,967.72,8905.09,130.82,1.94,0.72,0.75,4.02,6.78,51.77,167.53,27,2.47,19.09,43.35,77.58,117,11.9,4.58,7.68,129.05,207,28.49,1.93,53.04,91.24,297,0.05,276.0,6.98,91.67,3.0,135.37
0.11,3213.7,0.17,665.69,0.16,765.04,0.46,4.92,1.76,0.68,2.2,0.06,2.07,15.44,0.05,4949.64,150419.77,1088.15,3.39,1.04,0.66,16.63,21.47,26.46,50.77,26,63.53,3.07,61.28,67.06,116,13.32,25.69,35.16,44.59,206,16.72,8.67,37.34,26.14,296,-0.07,929.34,23.74,1591.5,8.0,808.13
0.02,1591.88,0.17,1228.26,0.11,1484.84,0.63,2.65,1.08,0.85,2.39,0.06,2.5,6.85,0.1,5956.33,116885.57,443.71,4.14,1.14,0.87,37.45,10.13,52.26,142.41,56,3.2,72.45,75.05,89.59,146,23.43,8.72,49.76,145.72,236,14.64,13.49,37.01,117.05,326,0.34,1201.14,29.63,799.95,6.0,487.32
0.14,792.87,0.06,880.86,0.08,1140.24,0.43,2.68,1.52,0.83,0.19,0.04,2.72,29.81,0.05,2786.56,36679.63,457.19,1.59,1.08,0.94,14.35,17.33,79.29,164.68,62,12.21,15.07,57.96,24.82,152,53.43,3.08,10.25,90.86,242,16.33,16.33,83.93,89.5,332,-0.09,21.46,1.03,173.98,4.0,73.46
0.13,775.59,0.07,464.89,0.08,588.17,0.54,2.69,1.72,0.58,2.76,0.05,4.65,17.3,0.04,1649.81,18906.16,377.61,1.96,1.12,0.48,23.18,2.68,41.88,128.21,48,12.5,9.68,0.78,125.95,138,7.34,11.47,5.87,51.86,228,3.02,26.17,69.71,41.82,318,0.07,511.07,16.5,968.27,4.0,1006.04
0.1,1906.33,0.06,1746.05,0.09,1864.25,0.79,2.21,2.16,0.35,1.02,0.06,3.49,27.33,0.03,12825.17,486264.91,958.97,3.09,0.8,0.53,25.79,18.2,10.8,23.14,32,95.58,8.04,74.53,23.04,122,16.84,41.12,37.13,125.81,212,5.54,114.52,45.92,66.5,302,0.11,133.73,3.38,2941.05,8.0,202.1
0.02,2597.22,0.07,710.6,0.04,717.34,0.22,4.62,1.47,0.55,0.56,0.06,3.15,26.73,0.09,3612.3,101893.02,189.12,1.62,1.03,0.86,5.05,38.97,78.13,171.16,60,19.19,24.78,43.41,157.38,150,14.03,21.92,44.66,92.53,240,4.15,85.82,76.25,26.95,330,0.09,308.98,0.58,1922.44,7.0,373.72
0.04,1299.29,0.09,157.82,0.06,175.15,0.78,2.19,0.98,0.56,1.08,0.07,2.18,28.52,0.05,1019.19,23476.44,57.99,3.86,0.79,0.9,6.72,6.07,41.16,45.4,38,2.83,33.7,71.73,13.16,128,3.37,10.75,63.38,49.77,218,6.96,10.35,88.02,167.6,308,0.15,690.91,13.91,1150.07,7.0,1477.86
0.17,1235.52,0.17,395.62,0.07,428.36,0.82,2.88,1.85,0.36,0.88,0.05,5.31,10.96,0.08,1636.99,31137.69,92.22,3.51,0.85,0.73,8.22,22.1,12.65,106.23,65,5.69,18.81,22.93,89.13,155,13.2,11.66,50.66,11.03,245,7.8,12.51,70.71,106.53,335,0.34,801.18,20.27,532.44,5.0,867.01
0.17,256.58,0.18,558.54,0.1,589.63,0.67,4.47,0.75,0.7,2.56,0.06,1.54,24.94,0.04,1561.83,15776.44,106.01,3.19,0.77,0.57,8.55,24.57,52.48,106.1,63,56.83,3.84,12.76,47.57,153,10.77,11.94,26.41,171.89,243,8.85,7.65,1.92,15.78,333,0.04,459.63,2.57,473.88,3.0,193.2
0.11,1249.99,0.08,931.24,0.1,986.3,0.83,2.7,0.88,0.8,0.61,0.04,0.69,16.0,0.06,5473.91,173519.47,828.28,1.15,1.12,0.67,23.64,20.01,1.11,163.62,39,18.92,37.53,70.3,33.8,129,7.67,43.48,33.61,26.95,219,15.19,26.3,66.18,167.42,309,0.27,1607.34,27.12,89.45,8.0,171.12
0.16,787.6,0.06,1288.88,0.12,1464.98,0.22,3.83,1.08,0.59,2.37,0.04,0.83,20.12,0.08,4889.88,60534.0,446.1,3.28,0.96,0.56,7.39,29.54,24.1,29.59,23,10.26,37.96,72.73,18.7,113,32.51,18.78,27.19,141.24,203,18.96,15.7,2.0,73.87,293,0.0,570.62,8.35,1847.12,4.0,393.79
0.15,2234.48,0.12,1097.91,0.05,1326.74,0.49,3.74,1.04,0.4,1.04,0.04,1.06,12.31,0.09,7736.41,198087.98,1406.13,1.28,0.83,0.44,25.15,27.87,84.76,147.24,59,15.95,23.72,52.88,94.43,149,29.54,22.36,1.77,147.95,239,43.92,9.7,3.52,26.39,329,-0.05,1882.93,22.18,2421.63,8.0,770.24
0.07,488.32,0.18,661.89,0.15,697.3,0.11,2.22,0.78,0.4,1.55,0.07,3.66,12.77,0.09,1615.13,13015.07,282.93,3.41,1.35,0.68,10.35,5.52,27.34,156.31,42,24.2,4.48,23.66,27.86,132,14.5,6.9,33.57,72.34,222,6.34,24.36,67.27,41.66,312,0.35,241.41,1.97,177.84,3.0,129.26
0.03,318.18,0.04,688.75,0.1,725.52,0.18,3.06,0.3,0.65,2.19,0.04,4.41,28.69,0.07,666.78,2402.17,80.03,2.66,1.23,0.74,1.1,22.74,78.42,79.86,51,1.81,13.94,75.39,96.73,141,4.04,7.58,50.4,50.46,231,6.45,8.14,42.84,12.92,321,0.19,121.18,24.86,271.36,1.0,1003.29
0.09,1964.68,0.14,1120.66,0.14,1142.32,0.34,3.55,1.84,0.81,1.1,0.05,3.93,20.74,0.09,4035.9,74663.93,420.23,3.57,0.82,0.8,11.0,32.71,9.35,56.25,71,9.9,31.57,6.78,20.6,161,7.12,44.53,86.74,5.26,251,10.08,29.95,17.79,133.11,341,0.28,828.94,11.24,403.91,4.0,431.11
0.18,1442.33,0.12,534.28,0.13,585.49,0.11,4.51,1.84,0.52,2.83,0.04,0.55,12.27,0.04,3511.7,101951.98,791.93,4.18,1.35,0.59,8.84,10.45,74.17,67.15,77,23.3,14.18,79.25,167.01,167,8.88,23.86,23.76,108.62,257,48.11,4.33,45.84,89.09,347,0.17,1006.61,2.27,60.83,8.0,108.96
0.15,1856.4,0.14,1363.04,0.13,1409.98,0.77,1.82,2.8,0.83,2.59,0.03,1.64,19.07,0.09,7977.33,166820.68,1028.23,4.11,0.75,0.8,26.67,13.44,53.96,130.86,79,31.9,13.07,77.05,80.68,169,35.91,6.33,74.63,58.66,259,8.04,83.65,83.3,14.98,349,0.14,2023.61,9.67,0.0,7.0,96.77
0.05,1462.39,0.06,980.27,0.08,1193.31,0.48,1.22,2.4,0.48,2.19,0.06,4.65,27.24,0.06,3435.23,52055.7,473.36,2.09,0.89,0.71,37.5,7.26,57.01,154.49,85,32.13,3.5,46.13,169.88,175,17.94,10.91,64.98,95.27,265,6.37,32.91,25.34,141.79,355,0.24,1215.29,14.81,478.03,5.0,349.48
0.11,336.23,0.12,218.26,0.18,257.09,0.55,2.26,1.26,0.43,0.29,0.05,3.07,6.76,0.09,527.58,6056.73,77.42,2.48,0.71,0.73,1.97,37.28,0.28,142.37,69,4.14,8.22,19.49,8.89,159,13.57,3.81,60.16,9.37,249,4.53,5.59,77.25,8.91,339,0.36,269.53,11.05,130.53,3.0,371.93
0.17,1455.08,0.1,709.05,0.12,717.89,0.6,1.16,1.68,0.68,0.58,0.04,5.21,24.87,0.06,3225.94,85610.23,745.67,2.49,1.16,0.89,3.4,37.74,49.32,55.24,65,8.04,23.91,28.73,70.2,155,25.12,9.04,87.74,124.69,245,9.81,26.37,74.8,57.45,335,0.08,639.79,22.36,890.92,6.0,782.97
0.07,607.25,0.1,1148.39,0.06,1238.19,0.73,4.4,0.3,0.35,2.97,0.04,3.53,28.02,0.07,1941.97,10446.86,234.05,3.55,0.94,0.59,17.61,4.95,19.84,160.89,45,4.59,16.33,18.12,137.03,135,40.94,1.98,19.57,84.74,225,11.96,4.02,1.3,6.81,315,0.16,163.09,26.18,1808.53,2.0,2226.97
0.07,1060.23,0.14,458.77,0.03,536.85,0.86,1.93,1.68,0.32,1.85,0.04,0.86,15.44,0.07,2309.77,42709.67,384.22,1.49,1.24,0.68,14.64,7.8,17.73,43.94,9,7.66,14.78,65.13,86.76,99,1.5,26.03,47.51,2.45,189,21.15,4.87,61.28,85.45,279,-0.08,212.87,6.74,303.45,6.0,162.17
0.17,781.54,0.14,237.83,0.14,283.31,0.89,2.77,1.0,0.52,2.46,0.06,0.7,7.57,0.04,730.88,8446.59,51.0,2.8,0.92,0.51,10.98,4.5,5.82,142.7,65,18.21,3.53,37.15,174.99,155,10.53,6.41,13.81,4.58,245,10.09,10.3,34.05,15.31,335,0.09,288.71,27.54,830.59,4.0,2820.39
0.1,878.42,0.07,204.09,0.1,254.12,0.82,2.5,1.48,0.69,1.56,0.06,5.89,17.74,0.06,656.46,10659.71,33.24,2.91,1.38,0.57,5.87,6.65,88.16,157.25,88,3.37,7.07,56.76,102.59,178,16.35,2.62,0.21,75.94,268,2.1,15.34,22.52,144.58,358,0.14,311.43,5.24,543.62,4.0,559.99
0.05,1004.86,0.03,1951.3,0.05,2517.55,0.7,3.24,0.95,0.69,2.31,0.04,5.72,25.01,0.05,7117.88,113223.58,463.86,1.17,0.76,0.51,10.76,32.0,58.13,140.15,67,3.38,40.15,76.12,38.75,157,34.82,7.69,7.86,67.97,247,85.18,3.76,67.36,56.03,337,0.13,1113.42,25.24,0.0,5.0,173.65
0.07,128.35,0.04,1217.61,0.11,1361.89,0.64,3.79,0.4,0.46,1.57,0.04,0.6,11.71,0.07,1196.92,4779.9,279.55,4.42,0.86,0.63,7.93,16.66,72.55,2.95,89,16.11,8.35,30.71,16.97,179,8.52,8.18,51.61,99.05,269,6.46,5.35,70.95,138.3,359,0.27,42.42,26.5,14.9,1.0,118.75
0.18,3100.2,0.03,948.33,0.14,1029.9,0.67,4.48,2.08,0.6,0.71,0.07,5.81,6.61,0.04,5130.42,131925.97,1280.23,1.93,1.13,0.69,56.45,4.11,54.52,77.52,50,12.13,15.67,39.17,104.04,140,2.6,53.7,20.95,75.8,230,16.09,16.09,60.61,50.97,320,0.33,1073.83,10.36,2725.87,8.0,733.29
0.04,1300.91,0.15,363.61,0.06,400.9,0.44,5.0,1.05,0.68,0.24,0.07,5.39,23.69,0.03,2412.56,60589.2,144.12,2.75,1.15,0.52,17.65,3.42,59.58,153.95,74,7.38,22.7,8.67,107.48,164,17.1,7.23,7.26,23.59,254,18.87,9.51,51.11,5.19,344,0.23,46.88,14.94,323.34,7.0,354.35
0.13,1848.85,0.17,2228.48,0.06,2544.19,0.5,3.7,0.85,0.61,2.55,0.07,4.08,10.22,0.06,9418.81,172392.4,669.79,3.76,1.02,0.53,28.88,17.12,27.26,19.17,25,14.26,35.93,81.32,39.62,115,36.1,20.31,79.44,145.48,205,6.39,81.47,33.43,121.86,295,0.0,604.27,9.24,87.86,5.0,169.8
0.09,1195.91,0.12,360.54,0.17,390.49,0.8,2.18,2.94,0.77,0.1,0.04,5.9,16.1,0.1,1813.46,34311.37,46.08,1.71,1.1,0.88,6.16,21.14,33.78,27.07,33,8.56,6.78,68.21,147.65,123,15.96,7.6,27.7,132.74,213,18.63,9.66,56.76,133.06,303,0.28,758.76,1.65,285.55,6.0,342.88
0.02,635.32,0.04,74.99,0.13,90.3,0.32,4.52,1.24,0.41,0.72,0.06,4.22,21.36,0.04,279.11,3988.95,29.22,3.22,1.29,0.52,5.08,7.74,36.08,9.15,63,7.51,1.59,37.5,124.1,153,4.85,5.49,39.99,53.94,243,4.95,4.56,51.75,3.84,333,-0.02,306.98,4.4,536.96,4.0,856.86
0.09,283.74,0.04,127.14,0.08,162.26,0.1,4.58,0.9,0.49,2.45,0.05,3.44,21.0,0.07,224.11,1684.56,47.78,4.21,0.99,0.88,2.63,4.67,34.77,81.59,73,1.33,6.58,12.58,161.56,163,1.55,9.69,51.07,128.93,253,3.85,4.01,81.15,69.52,343,0.21,100.14,24.99,102.58,2.0,1190.87
0.16,376.04,0.16,101.43,0.15,106.54,0.73,4.24,0.2,0.72,2.25,0.07,0.78,8.18,0.05,181.71,850.37,27.14,2.07,1.35,0.3,1.66,7.86,32.52,55.01,81,2.96,3.65,44.42,54.72,171,2.35,5.73,39.37,83.89,261,1.66,8.18,88.37,173.65,351,-0.03,222.81,0.8,9.65,2.0,111.09
0.15,1765.9,0.16,1955.52,0.08,2106.4,0.88,2.95,3.44,0.4,2.8,0.06,4.17,21.56,0.04,14010.6,407007.74,2295.02,3.14,0.79,0.88,31.15,32.44,25.8,152.23,0,63.61,14.65,46.28,113.42,90,44.02,22.19,11.27,167.08,180,19.08,30.57,88.99,81.74,270,0.03,2584.44,3.85,2245.93,8.0,219.22
0.09,1021.66,0.16,721.56,0.13,907.49,0.47,3.06,1.56,0.77,2.93,0.06,3.03,28.81,0.09,2414.29,31271.63,287.28,2.04,0.97,0.4,15.8,11.96,80.01,176.63,84,8.54,16.47,53.99,102.27,174,8.99,18.89,37.02,47.77,264,4.05,55.56,19.63,59.28,354,0.26,345.14,2.74,1196.07,4.0,347.72
0.02,729.4,0.07,803.32,0.08,978.82,0.55,1.96,1.26,0.48,1.62,0.04,5.16,6.5,0.04,1959.23,18334.72,395.61,2.78,1.22,0.46,4.72,14.51,61.95,7.61,69,4.27,31.22,69.08,77.73,159,15.42,11.67,34.28,167.61,249,5.53,23.05,64.66,101.64,339,0.32,55.85,3.88,837.03,3.0,234.81
0.09,434.96,0.14,900.74,0.16,981.78,0.4,1.34,0.84,0.76,1.9,0.04,5.99,17.53,0.06,2442.29,20385.2,395.43,1.79,1.17,0.79,16.72,4.7,62.17,114.01,43,32.51,4.45,33.72,106.01,133,10.74,12.42,67.79,18.05,223,4.15,8.24,68.5,144.05,313,0.19,483.46,1.88,439.19,3.0,133.61
0.11,108.46,0.17,983.22,0.04,1112.08,0.62,2.3,0.45,0.74,2.03,0.04,2.7,27.74,0.05,885.82,1945.85,32.33,1.91,1.34,0.48,5.45,6.58,32.89,119.91,13,17.27,2.36,40.79,20.37,103,2.96,11.38,86.19,30.3,193,2.06,28.19,2.53,23.22,283,0.23,168.83,12.06,390.57,1.0,514.49
0.17,1946.38,0.1,367.63,0.16,455.59,0.36,1.09,0.56,0.74,0.9,0.04,2.24,5.15,0.06,1297.01,22712.94,237.64,2.8,1.32,0.37,2.95,19.4,20.03,151.97,84,1.7,27.19,25.95,51.93,174,9.22,5.9,71.03,156.61,264,2.61,28.98,18.48,160.6,354,0.14,208.12,5.15,576.47,4.0,291.33
0.08,647.65,0.1,985.91,0.04,1003.39,0.81,2.46,1.33,0.6,1.05,0.07,0.72,7.47,0.04,4805.68,116735.76,341.2,2.66,0.92,0.65,12.93,37.14,84.3,0.5,15,48.07,8.89,22.67,165.55,105,15.9,26.14,83.02,148.38,195,15.73,35.04,77.73,161.92,285,0.2,500.16,10.96,1073.18,7.0,221.06
0.15,1328.2,0.11,267.41,0.18,273.89,0.38,4.5,0.84,0.81,0.65,0.03,5.63,22.02,0.09,994.14,15814.6,99.8,3.41,0.8,0.36,20.89,1.88,51.65,169.58,39,2.49,18.2,19.65,122.92,129,10.29,3.96,62.69,27.55,219,17.85,2.44,24.68,88.05,309,0.17,515.21,17.21,432.56,4.0,961.2
0.14,448.68,0.18,1801.19,0.07,2309.39,0.56,4.92,0.84,0.33,1.82,0.03,0.58,29.68,0.06,3264.62,22489.53,429.42,2.5,0.88,0.74,19.82,7.62,15.35,62.68,43,26.36,9.49,88.19,12.03,133,4.31,16.57,54.0,59.17,223,12.89,13.99,14.4,132.23,313,-0.02,541.09,23.81,1268.71,2.0,909.91
0.14,1904.8,0.07,462.75,0.15,562.88,0.31,2.39,3.08,0.55,0.19,0.07,5.0,23.22,0.06,2853.7,56599.95,356.34,1.59,1.13,0.6,7.32,26.07,63.98,37.65,9,46.46,4.18,32.44,7.78,99,4.88,22.08,75.24,49.17,189,59.4,3.71,2.41,88.34,279,0.18,42.9,27.92,2294.94,7.0,2154.51
0.13,736.35,0.17,1199.47,0.17,1460.63,0.56,4.24,0.26,0.68,0.41,0.04,1.92,6.7,0.05,2075.21,20896.9,456.11,1.27,0.71,0.5,41.36,6.29,55.2,34.97,28,3.97,34.34,12.39,79.6,118,15.36,15.36,46.47,157.02,208,6.61,29.91,44.97,21.67,298,-0.06,532.18,16.35,703.03,2.0,693.77
0.16,159.37,0.13,708.88,0.18,895.53,0.1,2.56,0.15,0.75,2.02,0.03,2.19,23.55,0.08,645.31,1604.26,120.17,2.4,1.27,0.87,7.78,3.29,0.94,141.73,71,3.54,7.43,78.15,148.06,161,2.56,13.82,82.57,87.08,251,12.46,5.43,38.05,165.88,341,0.2,40.67,23.93,569.65,1.0,1949.2
0.03,3033.82,0.12,1261.95,0.08,1453.75,0.83,1.45,0.72,0.84,3.0,0.07,3.07,25.95,0.09,6659.89,174821.78,1461.41,3.92,0.98,0.77,19.21,25.97,71.59,151.6,30,33.73,20.0,62.95,162.11,120,41.13,6.26,24.07,114.69,210,7.46,40.32,80.83,154.37,300,0.25,255.9,16.59,4308.07,6.0,1119.82
0.04,1155.56,0.03,383.61,0.14,475.79,0.7,1.68,1.68,0.75,2.09,0.05,4.46,15.57,0.07,1214.36,22202.61,184.52,1.95,0.77,0.84,2.69,15.99,4.01,15.46,66,4.82,11.42,40.13,43.15,156,6.79,7.07,89.9,2.64,246,3.88,15.54,46.37,39.27,336,-0.05,355.09,8.79,1598.73,4.0,1203.38
0.13,585.59,0.13,476.2,0.16,597.09,0.73,4.14,1.72,0.47,1.29,0.03,5.74,19.22,0.07,1802.23,19708.77,244.85,3.86,1.12,0.54,10.28,9.48,14.23,142.94,83,6.78,9.39,88.23,176.01,173,4.56,19.78,30.79,70.69,263,20.88,6.09,33.02,40.29,353,0.31,80.95,17.49,1111.71,4.0,1132.52
0.15,1304.48,0.14,785.21,0.12,892.63,0.33,4.8,1.05,0.67,1.87,0.05,0.87,9.38,0.08,1917.34,21612.98,395.94,1.68,1.0,0.41,34.0,4.17,66.46,86.8,21,3.8,19.6,75.69,83.08,111,18.8,9.74,61.35,52.49,201,6.44,33.27,25.41,51.92,291,0.2,78.48,27.75,1340.24,3.0,1851.92
0.1,1386.84,0.03,1300.15,0.12,1560.51,0.67,1.78,1.8,0.75,2.95,0.06,3.9,16.16,0.04,4927.39,96585.04,199.65,2.02,0.94,0.43,56.21,5.76,3.09,123.16,55,20.9,13.71,42.29,156.84,145,3.69,41.02,7.24,119.25,235,4.63,80.34,32.72,102.29,325,0.35,1409.33,15.84,1915.78,5.0,675.76
0.08,762.28,0.04,1505.18,0.16,1575.42,0.56,3.47,0.96,0.64,2.06,0.04,1.87,27.01,0.1,3695.49,33724.56,490.49,1.72,1.1,0.48,23.43,12.49,6.04,27.71,10,6.28,27.24,31.13,18.84,100,10.82,12.25,72.22,4.11,190,25.7,9.88,69.94,152.5,280,0.2,412.95,24.92,2033.8,3.0,1351.73
0.18,652.85,0.16,867.24,0.13,1055.05,0.47,3.93,0.38,0.4,1.0,0.06,1.23,5.19,0.06,1600.8,10314.82,75.85,4.03,1.31,0.4,9.16,16.73,49.64,59.66,48,3.59,11.88,57.52,49.87,138,21.83,5.68,36.47,112.81,228,2.88,22.25,5.57,72.06,318,0.25,296.38,22.85,204.95,2.0,311.55
0.09,162.08,0.12,2384.34,0.09,2537.36,0.31,4.73,1.55,0.6,1.47,0.07,4.82,15.18,0.05,8747.28,151058.85,435.03,1.9,1.27,0.81,22.86,15.75,9.18,96.34,47,9.8,37.68,39.37,138.51,137,10.8,74.79,44.67,6.76,227,100.55,7.33,16.84,164.51,317,0.04,859.51,11.0,1106.77,5.0,398.88
0.16,1352.03,0.15,296.98,0.1,312.7,0.37,1.17,2.4,0.47,0.06,0.05,2.7,25.33,0.08,1803.53,74374.88,242.14,3.41,1.37,0.83,8.93,9.89,64.46,72.31,38,12.96,13.78,5.24,60.67,128,33.18,4.06,15.96,60.29,218,12.07,17.52,7.44,172.88,308,0.27,540.47,7.26,366.24,8.0,394.76
0.17,1880.8,0.16,294.36,0.03,333.43,0.14,4.41,3.08,0.45,1.49,0.04,0.84,8.66,0.09,1548.15,41731.99,139.1,3.5,0.71,0.45,13.69,5.78,85.61,118.99,67,6.22,8.81,12.44,148.79,157,4.47,18.62,1.12,38.79,247,6.0,5.08,41.52,137.31,337,-0.07,424.93,26.34,1771.39,7.0,2730.98
0.09,534.01,0.12,2264.46,0.08,2666.65,0.17,3.66,0.28,0.3,1.18,0.06,4.97,12.44,0.06,3531.9,18827.03,549.7,1.71,1.34,0.37,16.88,13.37,32.29,96.37,70,21.94,6.16,47.44,37.0,160,62.62,3.61,89.18,92.27,250,13.38,11.57,36.55,102.47,340,0.21,228.49,24.99,1024.21,2.0,746.07
0.08,546.1,0.09,237.93,0.12,285.34,0.68,3.89,1.8,0.4,1.76,0.03,5.5,14.57,0.07,719.59,7695.1,41.97,1.34,1.35,0.33,10.87,2.4,16.6,154.72,11,21.87,2.1,13.56,64.68,101,10.26,6.41,86.77,177.13,191,2.53,16.63,42.24,174.51,281,0.0,533.74,2.3,116.4,4.0,173.66
0.05,771.29,0.16,950.09,0.18,1149.0,0.51,2.16,0.77,0.33,0.29,0.03,1.39,24.11,0.03,5218.27,90783.79,1256.32,4.31,0.95,0.88,75.62,5.11,38.4,45.48,33,7.21,34.08,14.08,114.37,123,45.69,9.25,79.49,131.98,213,6.21,73.81,77.41,110.09,303,0.1,1194.34,12.68,1440.21,7.0,339.41
0.03,1123.02,0.12,209.33,0.11,232.19,0.81,4.19,1.05,0.4,1.79,0.03,5.45,22.01,0.04,1234.32,28733.4,192.47,3.04,1.09,0.56,11.62,3.91,56.18,99.85,28,3.74,36.52,20.96,65.64,118,11.37,9.41,89.26,22.99,208,3.81,31.08,17.76,168.37,298,0.38,227.75,2.08,691.16,7.0,414.11
0.12,1782.91,0.11,773.05,0.17,908.44,0.56,3.76,1.02,0.32,2.42,0.05,3.27,9.86,0.07,4199.35,58850.06,832.97,2.37,0.84,0.57,14.96,7.54,66.8,82.01,61,3.0,56.63,38.58,170.65,151,11.35,26.06,11.41,137.14,241,5.48,40.04,5.57,21.56,331,0.07,29.55,13.88,995.8,6.0,528.43
0.09,1089.64,0.16,1456.97,0.06,1835.7,0.37,2.03,1.5,0.32,1.25,0.04,2.39,18.68,0.09,5639.22,74481.27,745.02,1.53,0.96,0.67,27.35,6.3,47.86,10.79,79,38.76,10.08,84.96,84.74,169,15.26,16.55,44.8,128.6,259,5.3,58.9,26.04,39.31,349,0.31,1201.47,8.08,2662.06,5.0,455.5
0.08,229.63,0.17,1490.77,0.04,1663.56,0.2,2.98,0.8,0.62,0.69,0.07,5.04,23.69,0.08,6822.42,122770.11,1653.17,3.15,1.26,0.4,28.55,7.72,70.21,4.13,65,26.62,34.37,71.38,108.97,155,24.57,30.33,7.76,92.83,245,10.91,59.0,25.96,25.62,335,-0.08,186.9,23.7,1817.46,5.0,920.45
0.09,975.52,0.13,741.11,0.09,935.58,0.44,0.85,0.26,0.33,0.14,0.04,3.81,8.08,0.03,1205.61,12332.54,227.5,1.41,1.4,0.41,7.79,6.17,58.37,67.24,40,2.33,22.72,57.33,137.43,130,5.32,8.31,4.46,86.59,220,6.77,7.05,0.57,73.19,310,-0.03,406.6,16.41,936.44,2.0,1184.38
0.03,390.03,0.05,409.48,0.04,437.24,0.39,2.11,0.88,0.82,1.01,0.04,3.39,20.3,0.07,688.86,4121.14,139.46,3.93,0.83,0.4,4.09,15.73,52.47,176.94,59,38.11,2.02,38.43,120.53,149,6.23,6.91,40.45,14.2,239,2.9,17.23,1.2,2.3,329,0.4,81.25,3.2,256.45,2.0,218.24
0.16,230.41,0.14,500.69,0.07,561.92,0.63,1.24,0.28,0.52,0.19,0.05,2.71,23.73,0.07,877.05,5095.49,207.03,3.1,1.44,0.68,9.43,6.66,69.66,17.57,31,3.25,38.61,30.14,138.99,121,20.53,4.73,80.13,7.43,211,1.86,35.19,26.13,74.31,301,-0.05,28.87,29.82,554.63,2.0,1744.64
0.06,333.42,0.1,699.4,0.13,839.35,0.64,2.05,1.8,0.52,2.48,0.06,3.57,25.55,0.09,3174.69,43838.82,692.09,1.2,1.18,0.75,20.66,15.28,78.24,80.96,26,25.95,9.97,23.63,107.6,116,14.88,14.29,65.16,175.54,206,89.02,4.71,4.12,89.3,296,0.26,544.09,14.37,1067.22,5.0,641.51
0.11,27.97,0.12,1986.38,0.15,2207.16,0.25,2.71,1.32,0.43,1.44,0.06,3.6,24.64,0.08,7229.14,114811.37,1774.91,1.25,1.13,0.77,13.41,66.2,62.58,70.2,59,51.74,10.02,10.04,139.53,149,30.7,21.15,0.06,63.34,239,10.04,40.15,0.48,63.2,329,0.01,1169.66,12.63,514.08,4.0,294.64
0.17,2079.1,0.15,723.14,0.1,794.72,0.41,3.74,1.48,0.56,0.49,0.05,1.24,8.46,0.06,2232.87,38717.94,355.24,3.88,1.07,0.62,4.26,28.02,74.42,153.36,59,8.0,6.62,42.3,52.54,149,5.82,15.13,75.16,38.68,239,3.71,20.08,35.84,88.61,329,-0.1,940.89,29.03,2270.32,4.0,2636.2
0.08,304.49,0.04,1113.65,0.14,1207.5,0.19,3.81,1.05,0.57,1.28,0.05,5.26,15.76,0.09,6498.5,139914.01,1595.04,1.77,1.18,0.48,36.85,16.54,10.14,164.07,66,27.58,26.48,55.75,26.91,156,6.21,79.21,65.05,42.94,246,42.1,7.43,12.55,165.36,336,0.29,1056.05,11.72,287.28,7.0,553.73
