Walls U Value,Walls Area,Floor U Value,Floor Area,Roof U value,Roof Area,Maintenance Factor,Mid-pane U value,Av Frame Width,Glazing g,Frame U value,Psi Factor,Infiltration Rate,Ventilation Rate,Shelter Factor,TFA,Volume,Occupants,Metabolic Gains,Electrical Gains,MVHR efficiency,W1H,W1W,W1A,W1B,W1dir,W2H,W2W,W2A,W2B,W2dir,W3H,W3W,W3A,W3B,W3dir,W4H,W4W,W4A,W4B,W4dir,Linear TB coef,length of TB,Point TB coef,Number of point TB,Floors,Total Heating E
0.08,1408.98,0.11,1837.68,0.1,772.16,0.85,2.8,1.92,0.33,0.77,0.06,1.61,9.92,0.07,4499.65,2014.82,2408.85,4.19,1.01,0.8,13.44,6.44,42.09,30.55,201.73,22.26,3.23,8.82,172.88,282.05,36.52,32.37,17.28,27.76,210.88,9.0,22.88,10.32,145.9,351.78,0.03,92.19,25.44,2543.45,3.0,1291.81
0.1,775.24,0.03,377.11,0.11,1373.26,0.34,1.92,0.78,0.46,2.98,0.05,2.26,11.86,0.08,552.36,32853.23,3026.79,2.57,1.32,0.49,12.74,28.11,14.98,51.35,62.97,14.74,29.24,86.89,147.87,102.84,10.58,28.23,59.61,41.76,132.06,26.11,20.82,14.66,72.56,20.42,0.07,265.77,9.2,1943.7,8.0,4709.99
0.12,272.07,0.13,657.61,0.17,506.2,0.39,4.88,0.43,0.63,1.36,0.07,4.03,16.29,0.05,5721.01,2441.19,323.5,2.08,1.2,0.44,11.92,13.34,62.78,10.18,186.17,13.42,16.91,19.99,105.84,270.63,25.4,27.95,76.95,87.88,278.38,13.82,15.76,75.19,148.24,120.51,0.38,969.83,21.17,1249.74,8.0,207.68
0.11,131.02,0.07,367.21,0.18,237.07,0.84,1.04,0.86,0.85,1.66,0.03,4.54,8.63,0.09,1836.22,34704.49,149.55,1.73,1.38,0.75,40.13,29.15,88.54,14.75,231.4,25.27,14.84,16.06,106.4,20.7,35.38,19.57,34.13,63.5,143.73,27.32,23.92,31.57,149.48,351.86,0.31,358.2,29.26,445.31,1.0,852.29
0.13,1308.25,0.11,211.56,0.15,1621.42,0.84,1.56,0.61,0.34,1.43,0.06,3.59,26.68,0.08,2156.03,3398.43,13.92,1.35,1.22,0.51,19.89,16.24,83.59,172.65,100.62,11.67,5.99,79.66,75.0,30.88,30.09,3.08,40.07,14.5,184.0,28.57,17.56,1.33,60.09,116.2,0.11,1291.93,22.68,1833.83,2.0,1743.73
0.13,287.44,0.13,340.26,0.11,1252.53,0.8,1.71,0.33,0.69,0.9,0.04,3.77,14.25,0.06,565.04,1494.81,1673.94,3.33,1.35,0.64,4.55,15.64,70.38,139.37,19.46,8.42,20.43,41.5,43.25,144.01,29.96,37.91,78.21,115.56,287.76,25.16,36.18,75.07,56.99,0.5,0.37,200.24,21.6,1568.63,8.0,5593.03
0.08,1113.01,0.16,690.01,0.06,174.94,0.47,4.72,1.4,0.46,2.88,0.04,2.69,22.36,0.08,2254.53,21713.05,3483.65,2.04,1.02,0.83,5.82,8.94,80.21,155.55,162.85,15.62,7.12,33.0,87.22,129.28,15.76,9.31,64.49,66.77,66.75,13.55,10.81,69.81,148.78,252.69,-0.0,122.28,4.94,322.48,1.0,328.07
0.05,1338.79,0.14,407.77,0.15,618.02,0.71,1.17,1.73,0.39,2.66,0.05,0.93,21.6,0.06,1401.97,6079.43,1192.32,3.2,1.32,0.58,32.63,23.63,38.34,26.23,316.83,7.63,11.05,12.31,45.72,78.21,14.4,29.31,75.42,74.04,306.85,20.85,10.87,68.41,130.88,354.53,0.09,56.33,29.91,2581.59,7.0,5115.58
0.15,987.03,0.07,1376.99,0.08,1548.51,0.44,1.85,1.45,0.8,0.97,0.04,2.14,21.08,0.07,5415.21,4055.3,110.61,3.87,0.99,0.71,3.17,36.84,12.77,26.73,191.36,31.53,14.06,13.83,117.88,346.54,13.24,14.84,68.6,178.27,239.3,30.18,27.57,14.07,17.88,70.33,0.19,953.8,17.9,126.4,1.0,0.0
0.06,557.76,0.11,2199.24,0.15,968.3,0.11,3.94,1.5,0.75,0.95,0.04,4.04,27.24,0.1,8296.21,1977.26,2293.17,3.34,1.31,0.74,12.33,12.85,2.79,148.87,98.85,9.81,21.97,55.13,163.54,306.47,16.97,16.48,81.65,113.8,54.01,6.73,14.97,68.38,115.94,60.48,0.29,424.97,0.96,1096.85,8.0,2.88
0.05,3506.51,0.04,689.78,0.06,1123.52,0.61,3.91,0.37,0.68,0.61,0.07,5.05,13.27,0.09,686.75,15225.9,426.2,3.97,0.75,0.68,36.54,29.66,62.48,103.23,56.82,22.58,2.34,60.49,32.84,325.41,20.95,35.96,84.74,48.79,294.16,23.76,28.63,8.24,80.83,331.32,0.2,1059.67,2.16,169.37,5.0,564.38
0.07,265.03,0.16,346.47,0.09,437.38,0.25,4.82,0.45,0.69,2.39,0.05,2.08,17.95,0.05,209.07,119.07,3165.66,3.63,1.34,0.72,4.84,10.89,16.31,4.78,154.91,5.59,23.65,3.9,99.21,237.0,9.34,14.41,39.97,55.29,226.08,28.63,17.99,68.83,0.73,11.85,0.13,518.02,21.88,814.41,3.0,11691.87
0.13,1549.06,0.15,635.33,0.12,1167.56,0.84,4.34,1.64,0.81,0.23,0.04,4.54,9.58,0.07,1034.96,5576.92,3901.18,1.84,1.2,0.93,7.96,25.43,89.27,141.36,29.61,39.08,12.62,24.57,109.8,101.01,23.72,20.74,36.03,141.96,130.64,22.43,19.01,58.49,126.61,266.32,-0.09,546.87,19.3,806.53,7.0,1702.22
0.13,272.19,0.07,1603.2,0.12,552.9,0.47,4.43,1.45,0.65,1.14,0.04,5.54,8.04,0.07,1803.66,1268.33,2739.71,4.31,1.21,0.89,20.74,30.66,26.01,144.52,157.28,24.41,25.23,20.88,47.37,172.3,2.23,26.89,17.32,89.36,150.42,12.23,24.34,89.3,130.24,263.47,0.18,909.82,4.78,2499.16,1.0,974.86
0.14,3752.79,0.03,551.47,0.05,423.98,0.85,0.88,1.37,0.4,0.9,0.03,0.67,7.91,0.07,1943.43,11708.94,1369.04,3.38,1.14,0.52,10.69,13.28,35.7,9.44,315.88,9.71,32.66,39.45,91.51,177.13,13.03,23.56,89.52,109.84,232.71,17.88,20.57,3.24,44.97,233.16,0.2,82.89,7.68,1702.47,3.0,676.08
0.05,955.94,0.16,1639.25,0.18,765.47,0.53,2.79,1.22,0.65,0.73,0.06,1.03,17.09,0.09,3170.01,10107.73,2479.13,2.52,1.45,0.32,9.66,36.89,88.84,51.89,141.39,15.22,27.21,7.03,46.77,307.86,2.04,27.92,60.05,145.1,236.28,6.35,17.72,2.65,13.56,181.14,0.05,1540.83,3.69,335.6,5.0,179.42
0.12,402.09,0.08,1212.39,0.12,1561.82,0.89,2.87,1.13,0.6,0.45,0.04,3.88,8.23,0.09,5809.69,11244.68,744.91,4.38,0.86,0.85,17.77,6.17,20.07,143.85,6.98,5.79,40.92,88.76,174.56,326.95,42.55,7.02,31.67,40.05,210.72,35.97,25.14,35.97,128.02,182.3,0.14,1024.66,10.21,2678.69,5.0,0.0
0.12,2241.82,0.11,722.82,0.04,1545.88,0.83,1.61,2.42,0.81,0.81,0.05,2.27,26.99,0.05,252.85,15405.52,2661.37,3.58,0.88,0.63,10.44,12.08,18.99,57.08,207.03,15.34,16.31,51.84,31.84,76.72,26.05,8.03,21.62,102.98,241.5,1.81,5.8,39.92,67.9,150.84,0.14,1355.2,1.78,226.96,4.0,3712.36
0.17,382.48,0.18,215.32,0.17,314.22,0.29,1.84,1.84,0.64,1.16,0.06,1.12,12.08,0.09,16244.54,8237.61,3636.82,4.14,0.74,0.65,7.74,17.35,7.97,84.94,306.1,31.38,34.3,49.67,141.52,187.36,24.27,38.0,9.32,51.97,358.52,10.48,11.46,54.63,102.74,298.48,0.15,642.6,13.0,2379.34,6.0,174.62
0.12,264.75,0.12,209.3,0.07,350.01,0.58,4.98,2.62,0.37,0.67,0.05,5.84,22.1,0.06,1279.51,17260.97,3800.03,2.41,1.24,0.35,34.57,10.02,2.26,27.15,103.18,22.2,22.18,62.87,103.33,42.53,9.16,12.24,12.0,46.47,353.04,9.88,18.06,6.35,131.58,2.17,-0.06,323.78,21.43,981.41,3.0,3031.4
0.13,1352.16,0.04,606.81,0.15,1238.66,0.57,1.89,0.97,0.81,0.23,0.05,3.11,21.53,0.09,2662.84,6389.89,1079.51,1.9,1.35,0.54,29.52,39.24,52.7,71.38,234.31,27.25,23.21,76.06,78.86,313.66,14.01,8.45,68.87,156.94,172.93,38.88,17.19,54.28,142.54,37.54,0.02,947.28,26.76,1968.25,8.0,0.0
0.02,1294.69,0.1,81.31,0.1,1699.56,0.57,4.96,1.94,0.46,1.46,0.06,2.37,5.51,0.04,1983.11,6583.72,407.27,1.75,1.04,0.35,3.94,11.33,42.41,71.55,59.31,25.64,9.56,15.79,45.9,29.25,18.96,40.17,67.11,50.12,156.91,9.3,12.65,49.04,125.75,221.18,-0.06,161.97,17.22,253.13,5.0,326.24
0.15,989.84,0.05,1174.75,0.14,227.84,0.11,1.16,1.01,0.59,2.85,0.05,1.95,6.09,0.06,3908.8,10551.22,2241.98,1.97,1.49,0.44,30.35,24.17,67.62,179.0,272.36,13.9,21.51,15.82,99.29,264.01,29.89,9.57,77.14,167.46,182.5,29.53,29.83,21.29,18.77,21.33,0.01,1202.55,2.59,81.89,1.0,106.0
0.13,3052.4,0.09,215.48,0.02,276.89,0.7,2.36,1.67,0.73,2.89,0.03,1.55,13.73,0.04,3399.29,3382.17,1428.74,3.11,1.02,0.34,8.96,31.22,44.31,64.67,314.17,22.45,21.8,35.91,86.68,173.11,13.61,9.78,37.36,96.34,118.52,11.03,25.15,48.87,67.01,340.34,0.32,294.24,3.23,1940.66,5.0,312.26
0.09,2621.29,0.06,1492.26,0.02,2083.11,0.83,1.38,0.89,0.81,2.46,0.04,4.27,8.18,0.08,7266.93,29885.28,2788.74,2.04,0.77,0.5,15.84,26.58,35.02,151.12,116.06,10.06,4.59,34.49,159.26,146.67,17.58,12.76,33.78,51.42,114.52,9.11,21.21,21.48,118.25,291.86,0.18,885.81,21.9,2426.7,5.0,712.34
0.06,198.87,0.11,1834.04,0.16,1103.94,0.87,1.27,1.28,0.4,1.13,0.04,5.99,7.2,0.06,4066.28,11480.56,3808.12,3.19,0.75,0.37,28.1,19.65,11.08,58.32,137.1,1.08,21.76,30.7,90.15,36.91,10.23,21.96,48.4,158.33,300.9,36.73,4.55,3.54,24.91,276.49,-0.09,604.26,1.42,1131.7,2.0,169.25
0.09,1643.55,0.14,838.61,0.08,2130.53,0.36,4.41,1.42,0.58,0.76,0.05,3.37,15.75,0.06,3223.78,11821.23,2942.64,2.66,1.16,0.83,27.49,31.15,47.44,54.77,314.14,6.78,30.13,29.28,74.37,153.76,17.13,25.73,27.68,87.64,44.42,5.79,4.86,32.59,174.67,100.24,0.16,1056.58,1.63,2302.57,4.0,362.52
0.11,2606.93,0.09,973.55,0.06,662.57,0.56,1.31,1.62,0.65,2.17,0.05,2.69,26.59,0.03,2863.75,16220.91,2904.37,3.53,1.23,0.31,32.8,29.92,27.76,49.19,316.41,4.24,23.06,80.59,64.1,281.89,30.55,9.15,12.8,168.15,136.5,13.03,7.85,3.5,132.48,270.11,0.04,1306.83,28.19,1839.03,8.0,1458.89
0.1,1014.56,0.05,754.18,0.04,350.85,0.85,2.03,1.49,0.68,2.82,0.07,1.5,6.96,0.08,742.13,1993.89,3498.66,2.03,0.95,0.92,2.48,10.74,87.95,106.84,37.47,16.65,38.84,2.96,132.52,120.84,13.56,17.3,28.05,167.56,336.97,24.99,6.13,44.0,167.33,217.42,0.04,1022.01,21.82,269.12,1.0,983.12
0.13,184.39,0.08,360.47,0.09,504.89,0.21,3.67,0.96,0.82,0.73,0.05,0.77,29.27,0.1,324.9,22090.17,3782.68,2.19,0.94,0.77,28.69,12.26,6.81,95.27,218.84,7.47,13.17,12.5,103.76,15.02,17.94,19.13,44.45,47.97,95.18,13.6,2.61,61.1,153.97,62.03,0.02,927.82,0.17,1784.97,3.0,3058.67
0.17,367.18,0.06,125.69,0.05,613.32,0.38,0.94,2.52,0.74,1.79,0.07,2.88,8.44,0.04,3170.84,2208.12,2467.66,2.15,1.26,0.53,6.4,2.53,81.5,133.87,192.44,14.27,9.83,55.08,83.24,83.38,11.11,10.51,39.77,31.68,150.78,8.91,6.92,70.13,83.66,253.11,-0.04,842.03,26.1,1731.77,4.0,1323.82
0.09,1089.11,0.08,705.98,0.15,1280.25,0.86,2.64,0.84,0.72,2.53,0.03,4.68,15.47,0.06,1750.3,24017.71,2295.49,1.81,0.81,0.37,10.95,8.79,57.87,1.13,358.92,22.4,11.55,34.14,164.72,264.5,14.52,8.82,83.39,113.05,248.84,34.72,25.7,14.23,6.47,38.34,0.01,920.99,2.8,354.04,1.0,671.04
0.04,1925.23,0.11,896.68,0.04,1036.37,0.17,3.86,2.75,0.7,1.1,0.06,6.0,21.21,0.06,2668.9,9606.12,339.46,3.14,1.2,0.4,20.1,3.28,31.83,35.27,138.23,10.33,42.77,86.44,16.77,208.03,36.7,16.37,16.34,128.69,72.25,19.16,8.75,15.59,166.5,245.05,0.04,659.09,3.81,1424.76,2.0,346.72
0.1,535.51,0.17,292.51,0.11,1161.14,0.17,4.85,0.2,0.32,0.32,0.04,0.96,25.78,0.07,1010.99,1956.26,3178.12,3.06,0.75,0.86,9.88,14.2,86.86,68.4,269.66,2.31,12.66,80.67,153.64,38.22,1.92,15.31,25.96,135.3,267.3,29.41,4.76,4.29,10.59,79.29,-0.05,1219.88,22.63,2954.57,8.0,6285.07
0.1,750.98,0.18,632.27,0.14,155.72,0.18,3.86,2.26,0.65,1.99,0.05,4.0,28.0,0.05,1766.0,23990.67,2768.67,3.36,0.75,0.47,29.79,11.82,79.63,167.56,222.29,4.85,31.3,44.35,55.26,202.08,13.2,21.07,80.91,52.12,294.91,28.34,13.73,82.63,17.38,149.89,0.38,455.69,13.5,1213.21,2.0,1771.99
0.16,627.58,0.14,216.59,0.04,673.27,0.76,1.31,0.96,0.33,2.25,0.06,3.47,11.47,0.08,11091.18,14074.58,3350.89,2.96,1.07,0.43,37.09,3.62,11.87,62.74,110.27,24.18,34.16,67.85,52.74,164.63,26.84,9.45,25.28,152.33,6.41,21.79,15.14,24.15,118.59,14.38,0.13,410.04,17.64,2556.12,3.0,405.0
0.12,417.13,0.08,417.48,0.13,169.44,0.83,3.45,0.91,0.57,0.64,0.03,3.68,27.28,0.07,6577.72,19732.34,3345.01,2.01,1.12,0.37,25.3,18.73,24.48,90.24,96.9,18.68,15.2,86.59,148.75,228.21,17.36,25.27,76.73,46.37,338.36,8.65,19.63,40.66,170.99,342.85,0.39,1179.93,0.95,2748.28,2.0,320.73
0.16,1201.76,0.15,152.1,0.14,262.06,0.72,3.44,2.92,0.81,1.01,0.06,0.84,16.7,0.04,2191.46,2709.39,797.24,1.05,0.97,0.72,10.19,23.42,88.44,38.89,179.47,8.5,12.78,74.22,163.17,337.37,12.48,11.65,6.65,88.11,32.93,17.06,16.22,89.37,59.47,357.31,0.16,380.6,8.43,2667.87,3.0,91.22
0.1,824.56,0.13,1026.53,0.13,937.91,0.52,4.03,1.84,0.5,1.23,0.03,0.81,18.98,0.06,1251.41,319.04,3873.48,3.64,0.97,0.4,26.98,28.66,19.6,4.85,219.94,6.36,35.76,81.8,33.09,122.48,20.68,14.27,87.61,119.95,132.52,16.95,11.67,60.41,82.37,30.2,-0.02,1300.77,14.76,750.71,8.0,2127.7
0.07,2640.46,0.04,282.84,0.08,694.22,0.51,2.09,1.1,0.53,1.08,0.06,4.33,15.15,0.05,2267.12,37212.44,3019.47,2.29,1.3,0.46,18.98,21.69,9.76,32.53,41.5,11.43,10.53,36.41,97.2,185.77,30.73,9.45,56.12,68.71,208.81,19.66,33.4,64.48,23.21,33.52,-0.09,165.76,3.69,1485.21,3.0,698.78
0.13,737.83,0.05,1574.26,0.16,2320.82,0.81,3.41,1.17,0.47,2.05,0.06,2.15,21.06,0.09,8973.46,1255.82,474.97,2.26,1.39,0.83,28.49,31.34,80.93,61.59,174.04,16.83,8.7,83.42,43.64,162.38,26.87,7.89,0.08,147.73,284.02,20.78,4.35,19.8,32.52,245.99,0.04,371.29,14.29,1479.46,1.0,214.94
0.1,920.51,0.06,1679.91,0.08,424.74,0.38,1.66,0.95,0.55,1.64,0.04,3.83,12.07,0.08,1674.55,17134.37,121.7,4.08,1.26,0.47,17.69,10.94,32.94,164.04,325.79,22.01,12.82,64.71,158.76,282.93,8.58,38.3,45.42,61.67,214.98,12.23,16.78,87.8,158.33,117.08,0.2,1301.64,8.88,1682.31,6.0,0.0
0.02,767.29,0.12,283.93,0.1,509.24,0.19,2.55,3.98,0.69,0.25,0.04,1.68,25.28,0.1,8845.19,3162.7,3338.47,3.18,1.39,0.75,8.28,22.41,31.63,171.38,51.63,1.71,28.96,82.38,57.02,321.49,10.0,12.43,21.44,143.97,99.32,13.91,6.31,27.43,118.82,229.05,0.11,869.25,23.04,2802.21,4.0,761.71
0.12,798.26,0.04,161.27,0.13,534.51,0.19,2.72,1.96,0.61,0.79,0.04,4.69,27.81,0.03,1010.18,4054.04,161.68,1.09,1.08,0.8,3.05,11.71,44.73,140.22,82.88,14.47,7.47,31.22,43.65,143.83,17.82,30.64,20.23,123.89,352.33,20.59,18.79,84.73,85.72,78.2,-0.04,333.07,10.59,2217.54,3.0,2194.29
0.09,458.69,0.14,627.47,0.11,239.27,0.6,1.12,0.63,0.65,1.87,0.04,2.18,19.36,0.09,1554.82,7223.01,668.53,3.92,1.45,0.56,38.89,15.82,23.21,128.49,326.74,10.1,16.11,51.82,21.52,296.21,11.99,29.16,47.98,46.11,353.28,25.7,12.95,87.22,142.41,291.16,0.28,750.59,19.83,2000.69,2.0,1540.69
0.1,1129.78,0.07,1130.86,0.18,208.63,0.46,1.92,0.66,0.45,2.02,0.03,5.86,8.81,0.04,1860.76,1387.06,2224.79,4.31,1.07,0.68,14.75,16.48,51.13,107.16,249.63,10.24,0.62,19.53,65.66,304.92,15.15,23.81,51.53,160.59,251.93,13.46,15.39,1.63,158.96,336.56,0.15,355.85,7.06,1031.41,5.0,471.03
0.17,845.64,0.09,423.81,0.07,1832.87,0.88,1.33,0.67,0.66,0.25,0.06,5.28,13.82,0.04,1141.42,5237.65,3476.17,1.21,1.08,0.72,12.26,31.72,20.5,111.44,292.12,9.94,16.93,1.85,70.72,291.25,36.4,8.21,46.37,50.52,55.23,28.21,8.1,70.08,130.53,68.94,-0.08,1301.08,20.89,1720.78,5.0,2942.09
0.17,205.45,0.03,504.07,0.12,577.35,0.78,1.38,1.06,0.42,1.89,0.04,5.7,20.64,0.08,7997.06,10232.32,1969.93,2.31,1.4,0.83,26.63,27.97,11.56,80.99,313.87,6.91,8.19,30.98,44.86,316.71,35.08,12.84,37.68,38.01,357.79,23.27,5.04,35.55,15.27,22.38,-0.09,746.2,17.29,1803.9,3.0,316.4
0.05,864.07,0.08,875.25,0.03,192.47,0.19,1.16,2.34,0.76,0.14,0.04,1.21,11.64,0.04,3931.69,28185.23,562.0,3.22,0.98,0.57,4.0,15.55,26.5,69.03,274.24,20.62,20.32,28.57,8.38,355.34,3.69,5.0,4.5,154.65,282.12,10.48,22.79,89.16,69.43,172.66,0.39,218.36,8.85,1902.14,6.0,312.86
0.13,3564.27,0.13,548.42,0.12,204.85,0.75,4.05,3.4,0.84,2.69,0.06,1.73,15.6,0.08,10910.58,11870.14,1458.26,3.82,0.84,0.49,17.52,9.36,60.9,94.64,90.0,29.01,23.23,82.71,108.87,342.94,31.3,11.58,35.3,7.42,87.65,33.69,25.42,74.28,16.53,335.42,0.2,150.22,4.8,1855.68,8.0,0.0
0.02,975.96,0.17,109.76,0.17,431.89,0.47,3.95,0.76,0.4,1.75,0.06,4.8,8.19,0.05,2087.72,7368.73,2704.6,3.31,0.97,0.6,28.04,12.83,75.45,171.93,117.16,5.52,12.49,36.34,62.53,6.69,14.29,9.92,72.08,83.63,93.82,22.62,10.85,21.69,71.88,196.63,0.19,1241.44,18.3,2244.19,4.0,1948.4
0.1,1824.87,0.04,377.35,0.16,858.02,0.24,1.89,3.13,0.45,2.53,0.03,0.96,25.25,0.08,610.76,11970.49,2903.99,1.73,1.19,0.46,34.72,22.67,24.76,70.31,305.75,29.56,10.7,55.62,121.77,173.38,7.22,28.81,7.68,129.05,191.14,32.4,9.04,25.44,35.77,273.01,0.04,603.46,15.4,2804.61,4.0,8668.24
0.16,1704.58,0.12,1012.39,0.1,1329.71,0.56,3.94,0.66,0.63,2.24,0.05,2.22,9.68,0.09,6349.14,9015.47,2874.53,3.45,0.88,0.72,10.54,10.95,61.98,153.02,192.41,20.88,6.16,40.45,53.77,168.4,7.01,27.37,71.64,153.57,53.05,7.2,7.4,21.0,62.01,106.36,0.36,1396.22,19.63,1730.29,6.0,505.76
0.16,2455.76,0.14,124.94,0.16,356.63,0.41,1.11,3.17,0.66,0.78,0.06,5.99,7.25,0.06,3990.1,28556.45,2582.15,1.95,1.03,0.64,32.31,13.88,63.49,124.42,102.61,2.2,26.86,38.13,100.9,22.42,7.74,11.68,86.98,97.13,344.85,13.34,23.21,36.87,134.09,143.13,-0.09,55.92,0.38,210.74,5.0,115.89
0.02,1413.89,0.17,640.95,0.17,999.39,0.66,1.43,0.39,0.76,1.15,0.05,4.85,14.88,0.07,1803.14,2437.31,3335.48,2.74,0.71,0.94,15.42,26.85,31.68,69.93,265.95,27.53,15.81,26.7,28.77,261.82,17.11,12.32,74.81,114.28,277.2,26.82,8.17,60.39,146.16,198.82,0.18,813.76,24.29,1892.54,4.0,2305.01
0.09,2643.51,0.12,328.12,0.17,2198.54,0.58,1.5,1.27,0.67,2.19,0.03,4.71,24.86,0.09,2300.81,9569.11,3793.08,3.4,0.92,0.72,21.74,15.88,62.62,170.5,270.2,9.71,30.94,31.52,75.58,17.72,20.82,15.57,75.48,62.58,25.75,12.82,20.83,68.52,132.27,267.37,0.24,959.35,21.37,2642.58,4.0,2585.05
0.03,2194.08,0.17,174.74,0.13,147.81,0.88,4.72,0.88,0.62,0.96,0.05,0.88,19.67,0.03,587.39,2333.58,119.31,3.38,0.97,0.73,23.41,8.67,79.29,164.68,320.09,29.12,16.91,53.86,32.53,178.7,42.05,11.41,89.87,78.19,216.83,30.58,18.54,6.31,83.03,25.4,0.31,65.15,26.52,2325.55,3.0,9993.08
0.13,632.83,0.06,1445.61,0.11,942.33,0.53,3.49,1.68,0.82,1.31,0.04,3.31,7.85,0.03,2719.73,17179.46,1310.99,4.36,1.07,0.76,19.11,11.14,77.71,152.73,130.26,13.29,37.05,59.45,49.19,290.85,4.08,32.36,61.45,68.3,191.82,10.13,11.18,16.33,66.88,120.58,-0.01,13.82,29.31,2099.14,8.0,491.3
0.16,2483.91,0.09,1547.04,0.16,557.41,0.22,2.73,0.25,0.72,2.49,0.05,5.05,19.87,0.04,3401.55,454.3,1421.26,2.11,0.91,0.91,22.23,4.4,20.31,149.54,327.94,11.79,10.69,57.72,58.78,209.7,13.65,11.77,43.03,27.3,88.18,18.58,11.62,25.32,93.31,208.25,-0.02,880.85,24.66,914.9,4.0,629.18
0.05,1517.52,0.1,1093.49,0.07,204.51,0.84,1.61,1.82,0.77,2.06,0.06,3.86,19.84,0.08,3235.85,221.15,1402.39,3.01,0.72,0.63,9.31,5.84,0.19,99.02,31.97,13.47,27.21,66.89,21.6,46.29,5.81,24.68,9.77,132.32,148.52,28.71,11.29,13.08,43.55,75.52,0.09,1168.55,12.49,1091.78,5.0,495.79
0.11,1694.41,0.11,327.47,0.02,758.73,0.83,4.02,0.94,0.53,0.74,0.03,0.89,13.2,0.04,1688.8,15257.32,2377.51,1.36,1.48,0.42,36.61,32.11,35.99,47.4,192.6,21.53,13.75,25.85,50.05,293.26,31.37,42.46,38.72,92.84,266.97,9.3,1.87,54.71,25.57,50.65,-0.06,1362.27,20.51,216.59,3.0,186.72
0.15,528.57,0.05,705.11,0.11,324.25,0.12,4.35,0.53,0.71,2.22,0.03,1.54,7.2,0.04,1230.52,32032.69,710.67,1.39,1.23,0.38,9.48,23.77,52.15,155.58,38.19,21.03,18.19,79.52,106.31,254.4,13.23,9.89,89.38,166.09,138.84,27.67,23.65,32.75,152.98,125.84,0.13,1484.48,15.06,1307.1,3.0,1930.96
0.15,1734.47,0.07,477.89,0.14,378.39,0.15,1.41,3.25,0.69,1.4,0.04,4.37,19.22,0.1,2761.99,22764.71,3724.55,3.7,1.43,0.5,9.91,10.02,57.09,100.57,68.6,17.98,28.59,22.67,112.94,237.03,13.88,8.36,62.26,74.13,314.96,7.09,11.2,31.52,143.47,26.32,0.37,256.68,7.08,2449.84,3.0,1036.28
0.04,2295.58,0.17,819.11,0.1,1907.78,0.33,2.24,0.46,0.7,1.31,0.05,2.42,11.79,0.08,1462.82,1808.55,3470.09,1.54,1.27,0.83,13.57,17.45,75.26,105.95,266.58,24.48,9.72,11.72,169.38,183.43,21.17,16.24,0.07,111.7,310.93,35.25,10.01,47.93,12.41,347.92,0.16,1567.85,1.47,2064.93,2.0,453.81
0.06,1891.82,0.05,121.74,0.11,692.91,0.73,3.93,0.6,0.63,1.8,0.06,3.86,26.31,0.09,1493.38,4276.77,2302.33,4.32,1.46,0.62,15.99,26.54,44.79,139.21,344.09,7.49,17.09,76.1,89.22,33.32,25.62,7.57,53.86,169.31,163.4,26.53,31.05,89.48,129.21,306.82,-0.05,1075.13,12.11,903.22,3.0,1151.32
0.12,802.18,0.06,410.4,0.07,303.39,0.46,0.96,1.27,0.59,1.87,0.05,1.0,19.97,0.04,508.43,4672.16,2332.39,3.06,1.09,0.83,4.1,18.58,5.91,158.06,110.82,3.86,19.88,36.89,74.21,4.06,2.45,34.14,82.38,33.46,136.62,17.36,36.17,55.85,158.45,14.83,0.02,514.55,16.18,2037.04,2.0,6322.38
0.07,607.81,0.17,573.75,0.17,599.41,0.54,2.38,1.17,0.43,1.11,0.05,4.94,7.94,0.09,13459.44,7723.69,641.25,4.22,1.04,0.61,8.88,25.5,7.64,149.37,70.95,36.09,24.03,82.55,34.3,125.49,13.99,17.69,18.5,35.04,220.89,8.38,24.31,83.87,172.23,170.88,0.18,644.54,13.15,995.15,7.0,74.81
0.15,644.71,0.14,320.02,0.06,604.26,0.62,4.62,0.7,0.73,2.42,0.03,2.87,19.87,0.06,6502.17,5412.77,2808.07,2.57,1.42,0.51,11.15,14.51,16.9,114.67,68.63,12.03,5.29,83.71,126.19,240.15,20.13,0.78,7.99,45.6,153.76,13.34,23.76,0.31,42.67,290.24,0.04,284.48,20.07,1784.17,8.0,603.86
0.09,233.72,0.15,882.74,0.11,1375.81,0.17,4.52,0.24,0.43,1.93,0.04,2.64,20.88,0.03,855.74,12884.67,2266.48,1.71,1.3,0.33,4.8,20.87,58.83,130.56,350.69,28.7,21.78,12.0,113.06,162.12,20.66,26.99,46.13,60.38,216.59,16.87,1.4,84.02,128.45,270.98,0.13,1360.48,10.18,1251.57,5.0,3023.27
0.14,1635.72,0.08,869.14,0.12,1775.78,0.12,2.68,0.93,0.56,1.26,0.07,3.87,10.0,0.09,1820.07,4133.15,1730.86,3.71,0.97,0.75,19.72,12.73,9.2,134.92,166.07,17.12,13.81,85.9,15.48,191.61,18.71,15.9,45.34,125.05,182.19,8.64,17.42,30.23,33.26,250.59,0.15,1387.37,28.63,2316.2,2.0,3372.11
0.03,3072.56,0.04,1714.2,0.11,475.75,0.23,0.85,0.29,0.4,2.65,0.06,5.66,23.09,0.09,2003.97,14919.54,2471.3,1.15,1.19,0.72,7.48,13.1,83.24,40.24,275.61,4.48,20.24,28.1,114.86,288.46,13.5,27.07,83.59,148.81,29.4,19.62,35.29,80.13,144.31,284.71,0.37,1504.88,24.54,216.37,8.0,379.22
