Walls U Value,Walls Area,Floor U Value,Floor Area,Roof U value,Roof Area,Maintenance Factor,Mid-pane U value,Av Frame Width,Glazing g,Frame U value,Psi Factor,Infiltration Rate,Ventilation Rate,Shelter Factor,TFA,Volume,Occupants,Metabolic Gains,Electrical Gains,MVHR efficiency,W1H,W1W,W1A,W1B,W1dir,W2H,W2W,W2A,W2B,W2dir,W3H,W3W,W3A,W3B,W3dir,W4H,W4W,W4A,W4B,W4dir,Linear TB coef,length of TB,Point TB coef,Number of point TB,Floors,Total Heating E
0.11,1102.5,0.06,1820.49,0.1,2180.16,0.64,2.91,0.45,0.42,0.53,0.04,0.56,13.57,0.1,4513.4,65077.75,120.33,3.5,1.03,0.31,14.15,5.62,78.86,161.05,86,33.88,6.56,24.71,54.34,176,30.01,5.29,49.08,104.41,266,17.39,15.04,1.15,115.19,356,0.35,934.42,17.4,3184.18,3.0,1107.45
0.03,770.0,0.17,257.23,0.12,317.86,0.14,2.9,0.8,0.5,0.32,0.06,0.59,18.06,0.09,1605.39,37317.0,309.02,2.2,1.24,0.93,2.91,19.12,1.26,144.51,79,2.34,32.16,73.58,152.06,169,3.11,46.0,7.31,137.65,259,3.16,35.16,5.79,0.91,349,0.31,972.48,19.77,239.33,8.0,538.75
0.15,468.8,0.12,1299.09,0.06,1568.34,0.69,3.24,1.36,0.51,0.78,0.06,1.42,21.18,0.06,4769.94,76625.8,585.88,3.19,0.82,0.56,19.03,21.09,4.09,58.5,67,31.6,15.93,38.95,174.16,157,16.65,41.95,65.55,85.26,247,39.11,5.35,54.52,172.97,337,0.4,1074.84,5.71,590.77,4.0,178.88
0.08,1267.26,0.13,181.83,0.05,191.66,0.81,1.12,2.87,0.37,0.46,0.03,0.8,9.7,0.06,1054.37,22742.36,108.15,1.03,0.91,0.54,1.71,25.35,79.26,1.13,78,5.5,14.31,44.19,51.46,168,1.82,45.43,66.84,49.21,258,35.64,3.43,53.84,168.6,348,-0.09,776.01,9.6,1167.14,7.0,1017.78
0.17,231.97,0.03,219.57,0.08,232.62,0.2,0.87,0.39,0.83,1.96,0.06,3.96,28.82,0.08,568.74,5061.37,38.62,1.8,1.32,0.53,3.4,18.37,24.83,12.97,77,2.01,32.1,16.86,65.54,167,3.6,14.98,7.88,58.11,257,22.88,1.79,30.42,144.61,347,-0.04,0.0,4.94,376.32,3.0,472.36
0.09,2125.41,0.05,2102.48,0.08,2186.57,0.35,3.92,1.86,0.85,2.15,0.06,3.89,18.93,0.06,9274.15,150815.08,554.47,3.8,1.05,0.44,10.37,33.08,3.61,176.7,9,31.85,7.03,26.34,25.47,99,29.68,19.47,49.76,30.74,189,44.89,7.55,34.97,87.66,279,0.02,1409.27,17.89,3320.22,6.0,680.21
0.1,355.09,0.16,933.56,0.04,1003.65,0.69,1.97,0.23,0.79,0.58,0.04,2.8,9.87,0.1,849.31,2572.96,184.23,2.37,0.75,0.48,16.03,3.85,9.23,166.14,41,8.38,3.22,28.39,52.19,131,1.35,30.6,5.12,99.6,221,4.1,9.71,80.16,81.52,311,0.29,118.38,20.38,271.75,1.0,649.77
0.15,1490.54,0.05,511.6,0.11,554.99,0.24,1.13,1.28,0.83,1.75,0.03,3.35,18.63,0.07,2992.88,68076.3,568.53,4.18,0.81,0.82,9.71,29.87,16.5,158.23,75,11.24,8.31,15.67,32.65,165,6.45,22.96,51.21,62.73,255,10.01,21.65,39.69,27.76,345,0.19,1301.41,15.46,20.46,8.0,180.25
0.11,541.59,0.07,1114.74,0.04,1310.51,0.49,3.07,3.92,0.67,2.44,0.06,0.93,29.93,0.06,6879.6,134762.96,856.57,2.06,1.29,0.53,93.83,3.75,10.51,85.61,82,15.94,42.84,29.16,7.32,172,111.05,5.37,40.76,154.71,262,41.04,25.61,75.54,6.73,352,0.03,351.18,22.41,333.38,8.0,227.62
0.05,938.12,0.17,561.07,0.15,578.44,0.88,2.98,0.95,0.79,1.22,0.05,5.4,24.26,0.09,2122.96,31147.82,372.74,2.22,1.02,0.77,6.35,23.49,46.74,161.7,31,13.0,14.11,43.75,106.68,121,9.81,10.01,23.51,154.74,211,2.43,23.7,10.54,136.58,301,0.12,1017.51,21.36,1031.26,5.0,1163.04
0.1,84.71,0.14,1919.65,0.1,1938.6,0.11,2.0,0.3,0.56,2.34,0.03,2.34,17.29,0.04,1734.88,4591.01,194.63,1.59,1.21,0.41,7.56,11.25,25.65,2.71,79,10.85,13.4,65.0,34.57,169,21.67,3.82,31.04,151.33,259,13.04,6.57,52.11,99.27,349,0.07,224.98,19.9,263.03,1.0,335.79
0.14,440.87,0.05,373.09,0.17,397.92,0.35,2.76,0.75,0.83,2.78,0.07,4.94,18.95,0.09,1008.63,9856.83,202.36,4.49,0.97,0.81,5.75,14.03,53.48,137.12,86,14.98,3.9,4.76,12.46,176,11.03,1.68,32.6,162.93,266,8.09,10.45,61.22,27.91,356,-0.09,412.83,29.72,352.29,3.0,1065.42
0.06,1223.96,0.02,1196.07,0.13,1546.13,0.81,2.06,1.5,0.82,2.82,0.05,1.81,17.21,0.06,5245.34,74647.54,1282.87,1.73,1.19,0.53,11.35,41.97,11.46,84.66,4,16.66,7.48,48.22,77.45,94,30.84,16.89,47.6,176.99,184,51.29,10.85,56.78,26.81,274,0.12,395.62,24.53,1662.06,5.0,798.74
0.09,1884.1,0.11,976.46,0.18,1209.29,0.4,1.16,2.88,0.49,0.87,0.05,5.63,22.16,0.1,4779.63,89842.03,129.55,2.48,1.32,0.91,15.77,17.85,52.28,41.22,25,57.34,6.63,76.38,110.8,115,4.5,34.7,47.44,134.61,205,54.25,7.83,34.88,0.78,295,0.35,355.23,23.43,3062.46,6.0,1620.05
0.11,375.66,0.1,1672.35,0.04,2121.44,0.89,0.94,0.55,0.77,1.13,0.05,1.64,15.49,0.06,7465.43,107336.18,1714.66,2.54,1.4,0.74,19.0,22.95,66.6,102.86,14,6.76,44.47,49.45,176.93,104,6.43,62.84,16.49,79.54,194,13.01,32.78,57.16,161.48,284,0.02,1638.75,14.03,1623.11,5.0,294.94
0.15,916.0,0.13,814.24,0.11,1041.22,0.62,4.88,2.05,0.68,0.14,0.04,3.26,16.5,0.07,3044.25,52007.51,504.82,1.23,1.02,0.35,6.72,34.71,71.36,154.8,3,21.52,9.37,13.05,28.2,93,26.19,11.07,28.38,156.22,183,13.58,18.36,37.82,174.23,273,-0.05,1167.68,1.69,1037.33,5.0,251.28
0.1,1422.98,0.1,521.05,0.13,569.5,0.38,3.66,2.0,0.82,1.4,0.07,0.95,27.04,0.1,2235.9,35463.38,548.16,1.64,1.41,0.38,2.45,25.53,13.12,113.78,47,32.05,3.49,82.61,142.82,137,9.9,9.51,8.91,20.29,227,21.95,4.06,44.42,160.4,317,0.3,826.02,22.71,199.25,5.0,350.58
0.13,1270.24,0.12,680.97,0.1,715.95,0.33,1.78,2.1,0.82,0.09,0.04,4.89,26.49,0.07,3813.0,70606.55,482.28,3.2,0.77,0.62,20.15,16.69,0.36,11.26,44,3.42,70.7,81.9,123.31,134,7.31,36.09,15.73,141.8,224,20.05,13.16,58.49,134.95,314,0.3,446.22,19.51,1151.99,7.0,798.89
0.15,1274.7,0.08,288.25,0.05,353.41,0.48,3.16,0.72,0.67,2.82,0.05,3.92,19.75,0.09,758.38,7914.22,70.99,2.87,1.32,0.91,3.56,22.27,78.14,53.32,73,4.93,15.72,76.72,31.43,163,9.79,6.91,89.34,101.08,253,21.75,2.23,78.74,127.68,343,0.37,597.04,27.77,520.99,3.0,1885.32
0.04,677.6,0.06,1803.85,0.08,1869.55,0.16,2.95,0.5,0.69,2.67,0.03,4.04,7.79,0.09,3310.23,22916.6,74.7,4.42,1.22,0.89,14.81,11.21,78.14,168.43,80,15.26,10.51,39.74,10.53,170,3.43,50.74,33.01,116.22,260,4.05,48.12,20.89,130.5,350,0.19,639.06,19.38,1248.11,2.0,749.47
0.04,494.55,0.03,1622.81,0.15,1777.39,0.77,4.75,3.08,0.38,0.64,0.05,3.8,25.07,0.03,10380.88,242736.69,1982.64,4.07,1.27,0.76,16.08,31.89,22.2,39.69,37,7.22,80.25,67.64,113.17,127,39.71,38.92,27.82,10.57,217,8.95,122.79,16.69,171.19,307,0.17,1853.61,25.5,1931.15,7.0,638.72
0.11,235.9,0.05,1971.48,0.17,2314.3,0.71,2.86,0.13,0.3,2.69,0.04,4.05,22.23,0.05,1934.2,6338.69,204.0,1.38,1.18,0.43,9.09,9.28,24.44,49.3,63,9.82,3.9,64.19,169.05,153,5.45,12.52,66.25,1.43,243,19.24,7.16,74.91,18.44,333,0.13,17.87,28.48,663.05,1.0,948.48
0.09,172.63,0.14,1983.82,0.09,2265.78,0.79,2.95,3.22,0.45,1.35,0.07,3.16,17.65,0.08,11095.74,195618.0,2468.87,4.4,0.75,0.71,17.58,39.17,67.59,160.87,63,57.91,14.48,39.84,39.92,153,47.02,16.93,73.42,30.47,243,18.42,36.53,21.79,116.81,333,0.23,1547.08,27.74,829.06,7.0,340.85
0.08,412.16,0.04,1138.2,0.06,1374.63,0.37,3.49,0.54,0.66,2.94,0.07,2.2,25.24,0.05,1920.68,10417.1,358.77,2.6,1.39,0.88,12.14,8.36,38.15,148.3,15,11.2,9.69,16.05,10.47,105,5.02,22.74,41.2,165.92,195,47.12,2.49,67.96,29.54,285,0.26,348.8,12.42,1054.21,2.0,682.14
0.13,1230.01,0.06,1148.99,0.08,1428.46,0.83,2.28,0.8,0.53,2.37,0.05,3.22,12.89,0.08,3386.84,35163.48,370.04,1.65,1.5,0.93,11.3,16.4,88.04,145.22,14,13.71,10.62,31.47,30.66,104,2.96,67.09,15.13,24.25,194,8.76,20.74,15.69,117.03,284,0.27,477.43,9.47,1010.22,4.0,374.98
0.17,2113.05,0.05,1323.41,0.08,1583.82,0.88,3.18,2.8,0.64,2.96,0.03,3.76,13.46,0.09,6760.84,202957.38,1353.79,3.16,1.04,0.43,25.59,25.59,63.57,100.95,55,13.82,32.72,41.38,174.36,145,8.47,82.75,87.22,138.75,235,13.36,31.62,41.19,130.12,325,-0.03,1646.89,17.94,147.87,7.0,406.93
0.12,509.88,0.06,1333.72,0.06,1386.48,0.77,1.76,1.28,0.76,1.19,0.07,0.94,8.68,0.05,4073.06,52732.78,953.83,4.25,1.27,0.93,67.64,7.37,15.92,47.26,5,10.22,29.36,79.8,133.59,95,3.2,79.99,80.99,130.45,185,17.94,13.89,2.77,159.9,275,0.19,491.19,18.36,75.85,4.0,44.38
0.09,724.98,0.11,1033.51,0.09,1279.84,0.82,4.39,0.39,0.74,2.85,0.06,2.03,18.51,0.06,2528.99,17928.63,458.56,1.43,1.01,0.43,4.76,31.31,70.39,119.39,77,14.99,2.9,71.63,127.52,167,22.15,5.76,63.66,128.14,257,6.18,17.75,78.5,155.72,347,0.32,641.12,17.32,701.69,3.0,506.63
0.05,1315.68,0.07,131.57,0.03,158.05,0.88,1.03,2.4,0.36,1.12,0.05,2.08,10.98,0.1,483.74,7768.34,96.92,1.25,0.85,0.85,3.93,2.91,30.09,107.28,80,10.66,3.58,73.04,48.61,170,7.54,5.19,16.4,43.83,260,12.15,1.85,76.36,80.43,350,0.0,63.31,20.19,221.06,5.0,939.18
0.15,1379.3,0.15,1006.81,0.17,1100.71,0.58,1.13,1.92,0.49,2.95,0.05,1.5,18.67,0.05,4451.04,80234.67,322.73,3.23,1.33,0.37,17.48,17.84,63.52,72.93,0,9.56,16.99,71.2,148.84,90,44.2,5.11,20.32,58.95,180,35.53,10.36,68.13,121.68,270,0.21,246.73,4.79,148.8,6.0,72.65
0.09,455.86,0.05,1628.68,0.06,2036.82,0.11,3.86,0.42,0.82,1.87,0.05,4.22,10.83,0.09,2916.06,21972.13,684.56,2.38,0.82,0.9,7.86,18.04,39.36,124.47,71,5.53,36.33,70.78,26.63,161,36.98,4.53,11.86,158.25,251,45.85,2.87,57.52,64.26,341,0.14,504.89,2.63,249.27,2.0,156.18
0.1,2695.2,0.16,1969.99,0.13,2483.61,0.55,2.29,1.19,0.67,2.44,0.04,2.49,20.12,0.1,11984.91,291473.63,1527.45,2.93,1.44,0.87,58.47,9.83,52.51,163.02,46,18.51,74.05,18.6,99.15,136,64.76,12.54,15.1,126.64,226,44.66,16.08,10.21,171.23,316,0.36,2225.55,2.32,4298.41,7.0,282.2
0.14,178.47,0.17,1408.97,0.03,1795.78,0.52,3.52,0.29,0.63,0.37,0.07,1.33,17.48,0.07,1281.08,3928.89,39.7,2.34,1.34,0.65,4.06,5.01,4.91,59.42,82,13.4,7.34,30.99,149.81,172,17.43,6.07,10.79,88.64,262,7.63,12.54,84.02,49.98,352,-0.09,84.35,12.17,1500.43,1.0,1289.75
0.14,493.44,0.13,493.35,0.12,589.29,0.34,3.48,0.94,0.6,1.38,0.06,1.92,29.23,0.03,849.38,7540.53,96.18,2.9,0.77,0.84,12.26,2.59,83.29,56.79,63,9.12,3.85,18.95,108.97,153,1.97,27.04,85.3,25.54,243,2.89,17.18,87.58,0.35,333,0.18,326.36,12.53,519.71,2.0,751.68
0.05,1961.18,0.15,1069.66,0.12,1333.09,0.89,4.24,2.04,0.62,2.59,0.06,0.64,13.86,0.09,5178.43,120336.09,956.48,3.64,0.91,0.78,34.41,9.3,31.04,102.6,38,24.0,8.64,15.61,160.52,128,28.92,13.37,18.45,28.32,218,14.82,25.66,17.28,130.53,308,0.36,1249.5,2.02,2833.07,6.0,179.77
0.11,961.69,0.12,1203.92,0.04,1322.21,0.48,1.93,0.81,0.31,0.91,0.05,3.05,20.77,0.06,2760.78,20541.87,324.14,3.83,0.91,0.61,2.03,45.95,14.37,77.97,17,13.64,12.31,18.8,21.9,107,13.08,12.06,33.53,49.9,197,6.47,20.62,62.78,172.21,287,0.35,823.51,1.36,1553.05,3.0,133.7
0.13,1135.39,0.08,590.15,0.07,701.63,0.79,4.63,1.55,0.61,1.52,0.06,2.67,22.38,0.08,2420.57,43589.09,529.89,3.51,0.84,0.31,21.58,9.4,14.52,49.31,12,21.97,4.06,83.45,178.1,102,4.53,39.15,9.73,130.11,192,6.64,13.17,47.13,100.24,282,0.13,285.41,23.05,165.33,5.0,373.46
0.12,588.25,0.02,159.36,0.17,182.1,0.28,3.83,0.68,0.51,2.07,0.04,1.42,17.4,0.04,510.0,5569.49,125.81,1.56,0.85,0.4,3.98,15.9,8.62,114.33,73,7.37,5.45,53.58,133.27,163,3.42,8.63,15.62,173.4,253,4.66,9.78,75.8,88.54,343,0.07,664.34,26.05,623.98,4.0,2992.23
0.03,1544.74,0.02,681.61,0.05,823.04,0.33,3.39,3.22,0.58,1.96,0.04,5.44,10.83,0.07,4332.99,100862.92,782.77,2.07,0.99,0.64,37.33,6.9,16.93,152.71,64,38.05,7.37,48.26,40.4,154,21.5,16.65,12.74,92.27,244,63.29,7.75,46.11,75.47,334,-0.04,1105.3,27.92,1704.8,7.0,1261.59
0.04,858.24,0.18,618.41,0.09,632.11,0.47,3.12,1.4,0.34,1.75,0.03,0.63,6.74,0.05,2176.98,25714.07,448.04,1.58,1.15,0.58,53.56,3.35,33.05,68.9,71,38.48,3.7,78.19,124.51,161,11.5,9.95,1.24,9.4,251,10.81,28.13,26.76,49.58,341,0.27,557.36,8.08,462.01,4.0,227.95
0.05,2055.42,0.08,618.61,0.12,648.08,0.88,2.49,1.45,0.75,1.07,0.06,2.34,13.76,0.08,2642.43,55053.92,581.04,1.27,1.02,0.7,7.99,31.95,1.02,25.63,17,5.59,34.95,7.8,51.91,107,8.49,12.63,32.61,47.64,197,32.82,4.74,19.63,31.94,287,0.06,272.59,11.98,729.95,5.0,481.16
0.09,308.31,0.08,1142.23,0.09,1324.87,0.83,1.28,0.38,0.66,1.56,0.06,0.51,21.23,0.08,1101.74,3509.22,151.41,2.86,1.19,0.38,8.35,9.87,75.93,99.83,32,6.76,10.3,48.49,14.9,122,6.76,20.1,86.59,151.57,212,13.36,2.36,58.75,164.42,302,0.01,122.64,14.25,1126.9,1.0,1291.13
0.18,1952.96,0.05,730.96,0.09,783.5,0.59,4.61,1.68,0.75,1.65,0.05,3.7,9.7,0.09,4616.74,117529.1,199.97,1.69,1.29,0.5,43.88,6.34,61.76,2.97,35,42.48,4.08,4.27,78.59,125,74.24,4.28,69.51,30.13,215,8.64,28.56,32.56,2.37,305,0.32,92.38,20.41,2216.53,8.0,1132.64
0.17,318.9,0.14,240.16,0.09,242.07,0.2,1.6,0.47,0.42,2.0,0.05,2.87,7.1,0.08,216.87,815.74,30.72,1.08,0.93,0.41,3.42,4.05,86.06,90.94,80,1.43,9.9,25.36,17.72,170,1.34,9.8,54.25,88.33,260,3.07,4.25,4.52,106.29,350,-0.02,159.32,16.42,173.9,1.0,1304.58
0.16,1460.76,0.14,1320.77,0.04,1368.58,0.7,4.01,1.86,0.44,1.39,0.03,5.91,24.39,0.06,5802.52,77422.81,1028.56,3.02,1.21,0.35,32.25,12.0,46.79,166.59,23,19.84,16.43,73.02,96.03,113,9.75,23.09,43.52,88.24,203,6.44,52.55,54.58,174.72,293,0.07,349.42,3.54,933.68,6.0,290.21
0.11,970.99,0.14,670.38,0.13,782.24,0.52,2.18,0.33,0.43,2.67,0.05,3.17,18.47,0.08,1883.8,18021.44,136.2,3.91,1.01,0.79,6.83,22.59,33.87,78.69,69,7.31,18.43,84.11,80.8,159,6.35,5.86,44.81,48.97,249,14.57,8.64,29.78,117.9,339,0.38,109.9,1.44,806.49,3.0,148.45
0.02,1840.87,0.12,888.62,0.11,1078.63,0.22,3.61,2.73,0.46,0.12,0.04,4.03,16.51,0.06,5856.67,115694.17,457.77,3.52,1.41,0.38,20.1,14.52,0.93,59.6,6,15.38,23.44,85.2,127.43,96,38.5,10.82,65.41,35.18,186,55.57,10.27,73.2,95.77,276,0.04,1783.99,2.14,613.1,7.0,179.86
0.06,1218.76,0.12,547.1,0.02,706.01,0.65,1.89,3.36,0.46,1.33,0.05,1.5,8.97,0.05,2802.99,67894.87,462.99,1.25,0.94,0.33,10.26,12.95,44.44,60.95,19,53.27,5.8,84.29,113.21,109,30.02,5.55,67.79,12.31,199,15.71,13.01,84.44,37.71,289,0.21,618.12,29.57,404.2,7.0,472.33
0.13,210.91,0.04,1815.55,0.04,2189.97,0.38,1.36,0.75,0.68,0.64,0.07,2.28,17.64,0.07,4511.41,55537.23,499.99,4.32,0.93,0.38,13.96,38.77,55.72,24.41,77,16.99,8.56,72.26,14.72,167,14.39,36.25,69.22,158.96,257,48.15,7.7,54.32,68.99,347,-0.02,113.56,25.41,600.22,3.0,366.88
0.13,925.05,0.1,660.45,0.18,814.08,0.69,4.7,0.6,0.43,2.65,0.04,4.52,5.98,0.08,2373.92,37629.38,49.29,2.8,0.82,0.59,8.8,25.29,41.16,132.25,35,9.6,12.4,66.61,93.64,125,33.31,4.81,57.43,95.0,215,3.19,51.02,44.5,47.29,305,0.16,640.27,18.12,730.43,4.0,719.99
0.02,1602.32,0.16,539.79,0.11,544.22,0.23,4.59,0.77,0.37,1.96,0.03,3.26,12.57,0.04,3220.23,64713.91,201.67,2.42,1.01,0.4,8.85,15.74,37.29,130.36,33,17.81,10.02,29.17,50.51,123,12.51,14.16,86.04,59.59,213,15.12,11.98,10.65,38.02,303,0.36,216.91,29.25,601.03,7.0,614.04
0.03,2737.78,0.12,1803.76,0.05,1982.65,0.44,4.84,1.75,0.75,2.12,0.03,4.15,17.0,0.08,6565.87,138996.85,402.04,2.93,0.9,0.59,41.01,13.8,83.09,139.52,64,7.04,39.9,16.87,41.7,154,53.34,5.46,43.42,11.89,244,47.05,7.91,44.54,71.04,334,0.07,856.33,14.21,4626.02,5.0,1126.26
0.08,114.62,0.08,458.12,0.14,582.69,0.44,0.87,0.45,0.58,1.17,0.04,4.81,16.19,0.07,422.7,1111.59,50.93,4.49,1.15,0.67,1.13,23.34,9.29,106.55,27,2.36,14.05,43.24,96.39,117,5.43,4.7,60.97,59.06,207,4.84,6.87,64.86,119.51,297,-0.03,124.54,17.29,662.44,1.0,2404.33
0.13,332.46,0.07,1305.6,0.02,1624.96,0.1,4.19,0.49,0.66,1.76,0.03,0.83,11.54,0.1,1185.41,5116.62,25.11,4.28,1.49,0.53,4.54,20.53,35.22,78.26,29,9.53,13.84,42.86,24.67,119,18.41,5.37,69.83,81.3,209,4.29,21.2,66.79,119.99,299,-0.03,43.4,12.19,1879.12,1.0,1771.36
0.02,31.79,0.13,859.03,0.08,898.51,0.65,4.11,0.48,0.57,1.45,0.06,2.05,14.12,0.03,1422.89,7353.61,352.75,4.11,1.17,0.71,6.78,11.44,27.04,88.98,31,17.8,9.75,72.88,105.72,121,32.02,3.92,50.1,160.76,211,5.95,20.4,61.62,24.06,301,0.18,444.24,18.42,790.76,2.0,979.82
0.17,192.39,0.16,852.79,0.11,920.18,0.29,2.77,0.34,0.53,1.73,0.05,3.16,19.69,0.04,791.7,2145.52,20.44,2.71,1.26,0.39,6.52,5.76,18.06,118.32,30,3.82,10.27,79.45,111.35,120,11.44,3.72,80.07,20.25,210,3.62,8.57,53.88,97.53,300,-0.06,14.55,17.3,756.55,1.0,1493.51
0.07,1813.33,0.17,538.85,0.04,693.2,0.73,3.45,1.7,0.39,1.46,0.04,2.18,27.25,0.1,2433.43,49945.94,334.83,1.8,0.7,0.53,13.42,14.56,75.58,86.53,58,4.47,18.61,51.2,156.91,148,3.73,28.76,68.94,134.24,238,4.02,25.1,74.77,14.58,328,0.08,187.47,24.77,1829.77,5.0,1870.8
0.06,684.55,0.12,959.87,0.17,960.58,0.78,1.1,0.22,0.5,1.0,0.04,2.03,8.29,0.05,1665.58,12005.52,88.13,2.09,1.27,0.56,3.83,8.53,32.42,27.62,61,32.66,2.56,55.93,25.07,151,21.24,3.75,21.24,1.63,241,7.34,14.15,22.05,46.45,331,0.18,177.31,17.18,1595.78,2.0,1465.01
0.1,1641.95,0.16,888.88,0.16,1041.12,0.55,3.75,1.76,0.65,2.15,0.04,4.98,6.27,0.07,6532.79,160285.75,668.78,4.09,1.1,0.61,32.69,8.84,47.13,89.44,39,10.28,44.64,65.81,82.27,129,9.61,17.54,31.65,159.37,219,29.04,13.43,60.57,63.84,309,0.01,1726.9,20.84,724.43,8.0,486.76
0.18,2148.36,0.14,333.07,0.09,400.0,0.81,4.24,1.26,0.81,1.62,0.03,2.29,10.45,0.09,1743.48,48231.26,109.56,3.17,1.31,0.61,10.56,15.32,45.44,7.84,49,10.02,15.28,70.9,160.52,139,26.75,4.07,21.28,70.5,229,6.28,15.82,87.4,77.47,319,0.16,901.69,26.31,1223.21,7.0,1826.89
0.08,2565.53,0.15,612.83,0.13,657.95,0.28,1.64,1.68,0.41,0.58,0.03,3.82,9.7,0.04,3485.13,86186.33,851.38,2.68,1.45,0.62,4.5,71.96,16.69,136.89,33,8.87,14.21,80.28,141.63,123,12.13,27.86,80.19,23.87,213,34.16,7.55,6.95,10.7,303,0.23,1008.28,11.16,838.1,8.0,381.91
0.05,1652.27,0.1,621.23,0.04,744.21,0.85,3.9,1.02,0.41,1.32,0.05,3.29,19.48,0.03,2666.41,46805.38,465.38,2.06,1.07,0.63,8.47,25.18,13.09,42.95,89,22.78,11.81,4.57,76.79,179,48.06,6.58,56.92,106.09,269,32.56,6.59,65.49,104.22,359,0.02,1013.63,11.22,1174.27,6.0,567.63
0.05,1100.18,0.11,734.21,0.07,785.47,0.12,4.44,3.28,0.37,1.26,0.06,0.9,21.81,0.04,4339.89,101093.47,578.69,3.72,0.78,0.87,48.29,8.52,10.33,14.3,27,10.02,10.65,9.95,74.17,117,20.69,17.9,9.0,156.18,207,58.04,4.88,84.21,12.67,297,0.36,1325.01,6.8,773.12,8.0,146.96
0.08,471.66,0.05,875.38,0.14,1118.23,0.52,4.33,1.0,0.39,2.7,0.04,2.05,10.95,0.03,1415.73,9012.32,328.66,3.57,1.48,0.8,7.97,13.11,25.95,19.17,62,5.4,18.52,35.2,78.35,152,4.47,22.1,66.07,132.34,242,2.7,34.43,37.24,65.72,332,-0.02,431.04,1.42,747.25,2.0,217.19
0.08,1464.31,0.08,1207.35,0.07,1455.65,0.56,1.46,0.66,0.49,1.4,0.04,3.4,20.36,0.07,2992.13,42383.16,304.96,2.25,1.08,0.49,11.3,12.27,24.27,37.79,23,7.38,19.84,13.57,77.82,113,21.11,6.16,60.61,52.71,203,17.38,12.26,18.84,151.75,293,0.13,651.12,20.67,1956.37,3.0,1313.6
0.1,76.83,0.14,1152.53,0.09,1232.97,0.81,1.81,0.44,0.59,2.39,0.03,3.05,10.38,0.07,1125.82,5168.83,187.93,3.45,1.5,0.72,15.84,7.11,64.98,85.86,33,14.78,3.69,28.19,142.96,123,47.16,2.28,76.67,113.27,213,4.2,36.37,86.58,94.13,303,0.18,11.64,27.42,1283.6,1.0,2756.15
0.14,1075.3,0.05,584.09,0.14,640.61,0.68,3.08,1.95,0.48,0.89,0.05,1.89,7.72,0.1,2625.23,47365.15,382.58,3.1,0.96,0.74,4.61,19.22,23.45,90.04,70,42.08,3.54,0.04,76.21,160,24.32,3.89,25.58,106.47,250,6.16,22.78,31.26,112.53,340,0.33,510.81,14.26,154.43,5.0,175.77
0.15,1151.46,0.08,514.4,0.08,550.63,0.56,3.52,1.96,0.79,1.21,0.05,4.22,19.95,0.08,3231.83,67233.84,499.01,3.38,1.03,0.58,5.2,34.2,36.77,29.24,13,9.53,24.01,66.85,167.57,103,25.44,5.15,56.66,41.64,193,8.82,19.64,39.01,106.84,283,0.22,850.36,8.53,1344.65,7.0,557.72
0.14,724.73,0.18,626.58,0.07,638.36,0.73,3.48,0.6,0.31,1.16,0.03,4.31,15.27,0.05,3488.32,60317.4,287.87,2.6,1.14,0.62,5.14,44.49,50.15,136.45,34,8.34,39.4,15.37,47.67,124,16.45,16.13,6.83,114.97,214,18.82,6.33,54.66,50.91,304,-0.08,591.59,16.54,1254.04,6.0,714.9
0.07,422.42,0.06,774.53,0.03,843.14,0.64,4.4,0.78,0.47,2.4,0.06,2.25,11.69,0.1,1968.15,22655.38,370.19,2.03,0.73,0.35,3.1,64.13,35.37,26.07,76,9.48,10.29,2.31,107.73,166,17.19,15.51,24.62,80.24,256,9.18,13.66,75.0,88.15,346,0.22,543.18,6.23,227.8,3.0,257.34
0.06,192.02,0.06,781.44,0.16,866.01,0.12,1.95,1.0,0.5,2.16,0.05,0.72,21.0,0.08,1312.96,8409.98,315.34,2.16,1.35,0.73,5.94,17.67,89.26,29.83,25,9.46,11.17,47.73,55.7,115,4.23,34.5,11.77,43.51,205,6.03,21.46,0.93,15.56,295,0.35,310.14,16.86,825.26,2.0,1062.78
0.17,1379.18,0.17,837.6,0.1,919.42,0.47,2.56,1.56,0.47,2.3,0.05,2.3,26.73,0.03,4645.97,70753.02,1159.7,1.65,0.94,0.43,13.85,13.85,82.05,67.26,58,29.49,7.37,57.57,56.08,148,11.71,11.48,31.34,132.01,238,3.39,58.87,19.47,176.7,328,0.21,1259.71,15.12,2275.61,6.0,808.42
0.15,3372.1,0.07,1179.5,0.1,1413.97,0.48,3.95,2.72,0.36,1.67,0.04,4.0,26.89,0.07,7451.28,286275.75,1349.98,2.96,1.19,0.63,37.11,9.65,84.6,4.22,41,19.53,6.13,19.88,172.54,131,10.21,48.24,78.87,61.13,221,5.91,75.38,49.97,62.64,311,0.3,1328.23,16.72,335.02,8.0,440.96
0.06,947.05,0.06,776.39,0.05,978.75,0.26,3.29,0.88,0.39,2.52,0.05,1.86,27.88,0.09,2879.51,35123.43,456.91,3.7,1.35,0.84,51.56,5.28,1.53,123.1,40,13.17,14.9,5.75,12.72,130,11.97,16.18,8.05,117.93,220,13.1,8.81,77.28,75.25,310,0.12,170.26,19.28,905.12,4.0,647.52
